id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,search_term,search_date
848,user_848,user848@example.com,hash_password_848,2022-01-09,Germany,Genre_8,content_creator,Recomendeitor,208,848,search_term_208,2022-11-17
484,user_484,user484@example.com,hash_password_484,2021-09-10,India,Genre_2,consumer,Recomendeitor,209,484,search_term_209,2022-01-19
482,user_482,user482@example.com,hash_password_482,2022-10-22,Japan,,moderator,Recomendeitor_Plus,210,482,search_term_210,2021-07-04
237,user_237,user237@example.com,hash_password_237,2021-05-28,Italy,Genre_5,admin,Recomendeitor,211,237,search_term_211,2021-06-18
525,user_525,user525@example.com,hash_password_525,2021-10-31,Italy,Genre_10,admin,Recomendeitor,212,525,search_term_212,2022-04-03
339,user_339,user339@example.com,hash_password_339,2021-01-17,Brazil,Genre_3,content_creator,Recomendeitor,213,339,search_term_213,2022-05-28
268,user_268,user268@example.com,hash_password_268,2021-09-17,Germany,Genre_4,consumer,Recomendeitor_Plus,214,268,search_term_214,2022-01-05
932,user_932,user932@example.com,hash_password_932,2020-08-23,UK,Genre_9,content_creator,Recomendeitor_Plus,215,932,search_term_215,2021-12-19
266,user_266,user266@example.com,hash_password_266,2020-06-01,Germany,Genre_1,moderator,Recomendeitor_Plus,216,266,search_term_216,2021-11-15
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,217,528,search_term_217,2021-12-10
92,user_92,user92@example.com,hash_password_92,2021-12-19,USA,Genre_8,admin,Recomendeitor,218,92,search_term_218,2021-03-03
248,user_248,user248@example.com,hash_password_248,2022-06-14,Brazil,Genre_5,admin,Recomendeitor_Plus,219,248,search_term_219,2022-04-12
19,user_19,user19@example.com,hash_password_19,2022-02-24,Spain,,moderator,Recomendeitor_Plus,220,19,search_term_220,2022-04-12
872,user_872,user872@example.com,hash_password_872,2021-12-05,USA,Genre_5,consumer,Recomendeitor,221,872,search_term_221,2021-01-06
390,user_390,user390@example.com,hash_password_390,2022-11-03,Italy,Genre_9,consumer,Recomendeitor_Plus,222,390,search_term_222,2021-07-10
388,user_388,user388@example.com,hash_password_388,2022-04-01,Japan,Genre_9,content_creator,Recomendeitor,223,388,search_term_223,2022-11-17
926,user_926,user926@example.com,hash_password_926,2022-02-02,India,Genre_10,consumer,Recomendeitor_Plus,224,926,search_term_224,2022-03-02
615,user_615,user615@example.com,hash_password_615,2022-05-15,Japan,Genre_10,content_creator,Recomendeitor_Plus,225,615,search_term_225,2021-08-05
95,user_95,user95@example.com,hash_password_95,2022-09-21,Italy,Genre_8,content_creator,Recomendeitor_Plus,226,95,search_term_226,2022-04-27
430,user_430,user430@example.com,hash_password_430,2020-06-22,Canada,Genre_3,content_creator,Recomendeitor_Plus,227,430,search_term_227,2022-05-04
795,user_795,user795@example.com,hash_password_795,2021-11-04,India,Genre_4,admin,Recomendeitor_Plus,228,795,search_term_228,2022-03-10
941,user_941,user941@example.com,hash_password_941,2022-07-30,Canada,Genre_4,consumer,Recomendeitor_Plus,229,941,search_term_229,2022-09-30
725,user_725,user725@example.com,hash_password_725,2021-01-26,USA,Genre_3,moderator,Recomendeitor_Plus,230,725,search_term_230,2022-10-03
37,user_37,user37@example.com,hash_password_37,2021-03-07,India,Genre_9,moderator,Recomendeitor_Plus,231,37,search_term_231,2021-06-11
393,user_393,user393@example.com,hash_password_393,2022-10-27,USA,Genre_5,moderator,Recomendeitor,232,393,search_term_232,2021-02-07
573,user_573,user573@example.com,hash_password_573,2020-05-11,Germany,Genre_4,moderator,Recomendeitor,233,573,search_term_233,2021-05-24
291,user_291,user291@example.com,hash_password_291,2021-01-02,France,Genre_9,content_creator,Recomendeitor,234,291,search_term_234,2021-04-26
874,user_874,user874@example.com,hash_password_874,2021-04-21,USA,Genre_8,content_creator,Recomendeitor,235,874,search_term_235,2021-02-12
303,user_303,user303@example.com,hash_password_303,2021-02-15,USA,,moderator,Recomendeitor_Plus,236,303,search_term_236,2022-05-23
756,user_756,user756@example.com,hash_password_756,2022-08-01,Spain,Genre_6,moderator,Recomendeitor,237,756,search_term_237,2021-09-29
917,user_917,user917@example.com,hash_password_917,2021-11-15,UK,Genre_8,content_creator,Recomendeitor,238,917,search_term_238,2021-01-29
401,user_401,user401@example.com,hash_password_401,2021-02-27,France,Genre_5,moderator,Recomendeitor_Plus,239,401,search_term_239,2021-04-23
823,user_823,user823@example.com,hash_password_823,2021-06-06,France,Genre_4,admin,Recomendeitor_Plus,240,823,search_term_240,2022-10-26
344,user_344,user344@example.com,hash_password_344,2020-05-07,Germany,Genre_2,admin,Recomendeitor,241,344,search_term_241,2021-01-26
863,user_863,user863@example.com,hash_password_863,2022-01-05,Japan,Genre_5,content_creator,Recomendeitor_Plus,242,863,search_term_242,2022-06-03
518,user_518,user518@example.com,hash_password_518,2020-01-03,France,Genre_10,admin,Recomendeitor_Plus,243,518,search_term_243,2022-03-26
377,user_377,user377@example.com,hash_password_377,2020-04-16,Germany,,consumer,Recomendeitor_Plus,244,377,search_term_244,2022-10-13
931,user_931,user931@example.com,hash_password_931,2020-03-24,Brazil,Genre_1,content_creator,Recomendeitor,245,931,search_term_245,2022-04-14
818,user_818,user818@example.com,hash_password_818,2021-12-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,246,818,search_term_246,2021-08-20
165,user_165,user165@example.com,hash_password_165,2022-02-16,USA,Genre_10,admin,Recomendeitor_Plus,247,165,search_term_247,2021-09-15
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,248,13,search_term_248,2022-12-16
25,user_25,user25@example.com,hash_password_25,2022-12-25,India,Genre_4,admin,Recomendeitor_Plus,249,25,search_term_249,2021-03-10
736,user_736,user736@example.com,hash_password_736,2020-03-03,Italy,Genre_7,admin,Recomendeitor,250,736,search_term_250,2021-02-08
123,user_123,user123@example.com,hash_password_123,2021-02-12,UK,Genre_1,content_creator,Recomendeitor,251,123,search_term_251,2021-03-26
129,user_129,user129@example.com,hash_password_129,2020-12-06,Italy,,content_creator,Recomendeitor_Plus,252,129,search_term_252,2021-11-20
817,user_817,user817@example.com,hash_password_817,2021-01-13,Brazil,Genre_3,admin,Recomendeitor_Plus,253,817,search_term_253,2021-05-19
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,254,634,search_term_254,2021-05-06
547,user_547,user547@example.com,hash_password_547,2021-08-11,Japan,Genre_6,consumer,Recomendeitor_Plus,255,547,search_term_255,2022-06-07
595,user_595,user595@example.com,hash_password_595,2022-09-05,Germany,Genre_4,moderator,Recomendeitor_Plus,256,595,search_term_256,2021-08-09
309,user_309,user309@example.com,hash_password_309,2022-10-25,Italy,Genre_1,content_creator,Recomendeitor,257,309,search_term_257,2022-04-20
436,user_436,user436@example.com,hash_password_436,2021-07-27,USA,Genre_9,admin,Recomendeitor_Plus,258,436,search_term_258,2022-05-29
182,user_182,user182@example.com,hash_password_182,2021-05-18,France,Genre_1,admin,Recomendeitor_Plus,259,182,search_term_259,2022-06-22
588,user_588,user588@example.com,hash_password_588,2020-03-12,France,Genre_4,content_creator,Recomendeitor_Plus,260,588,search_term_260,2022-06-28
616,user_616,user616@example.com,hash_password_616,2021-01-22,Brazil,Genre_6,moderator,Recomendeitor,261,616,search_term_261,2022-04-08
744,user_744,user744@example.com,hash_password_744,2020-07-15,UK,Genre_6,moderator,Recomendeitor_Plus,262,744,search_term_262,2022-03-21
815,user_815,user815@example.com,hash_password_815,2021-03-09,Spain,Genre_9,moderator,Recomendeitor,263,815,search_term_263,2022-09-04
43,user_43,user43@example.com,hash_password_43,2021-08-13,Japan,Genre_9,moderator,Recomendeitor,264,43,search_term_264,2022-03-13
404,user_404,user404@example.com,hash_password_404,2020-11-23,France,Genre_5,consumer,Recomendeitor,265,404,search_term_265,2021-05-18
929,user_929,user929@example.com,hash_password_929,2022-09-04,Brazil,Genre_6,consumer,Recomendeitor,266,929,search_term_266,2021-12-20
605,user_605,user605@example.com,hash_password_605,2022-12-04,Italy,Genre_5,consumer,Recomendeitor,267,605,search_term_267,2022-08-06
656,user_656,user656@example.com,hash_password_656,2021-08-18,France,Genre_8,admin,Recomendeitor_Plus,268,656,search_term_268,2022-03-26
766,user_766,user766@example.com,hash_password_766,2021-08-06,India,Genre_4,content_creator,Recomendeitor,269,766,search_term_269,2021-10-07
590,user_590,user590@example.com,hash_password_590,2022-01-08,France,Genre_3,moderator,Recomendeitor_Plus,270,590,search_term_270,2022-12-25
263,user_263,user263@example.com,hash_password_263,2022-11-12,Spain,Genre_6,content_creator,Recomendeitor_Plus,271,263,search_term_271,2021-01-28
70,user_70,user70@example.com,hash_password_70,2020-06-05,India,Genre_1,admin,Recomendeitor_Plus,272,70,search_term_272,2021-03-14
661,user_661,user661@example.com,hash_password_661,2021-10-06,France,,admin,Recomendeitor_Plus,273,661,search_term_273,2022-08-20
292,user_292,user292@example.com,hash_password_292,2020-09-15,UK,Genre_7,admin,Recomendeitor_Plus,274,292,search_term_274,2021-08-21
214,user_214,user214@example.com,hash_password_214,2022-10-06,Germany,Genre_2,moderator,Recomendeitor_Plus,275,214,search_term_275,2021-09-08
872,user_872,user872@example.com,hash_password_872,2021-12-05,USA,Genre_5,consumer,Recomendeitor,276,872,search_term_276,2021-10-14
822,user_822,user822@example.com,hash_password_822,2021-08-11,India,Genre_8,consumer,Recomendeitor_Plus,277,822,search_term_277,2022-11-29
147,user_147,user147@example.com,hash_password_147,2022-04-01,India,Genre_5,admin,Recomendeitor_Plus,278,147,search_term_278,2021-10-22
25,user_25,user25@example.com,hash_password_25,2022-12-25,India,Genre_4,admin,Recomendeitor_Plus,279,25,search_term_279,2022-09-30
323,user_323,user323@example.com,hash_password_323,2022-01-10,Canada,,content_creator,Recomendeitor_Plus,280,323,search_term_280,2021-02-22
996,user_996,user996@example.com,hash_password_996,2020-08-19,Japan,,content_creator,Recomendeitor_Plus,281,996,search_term_281,2022-08-13
109,user_109,user109@example.com,hash_password_109,2022-05-31,Spain,Genre_8,content_creator,Recomendeitor,282,109,search_term_282,2021-11-28
693,user_693,user693@example.com,hash_password_693,2021-06-06,France,Genre_7,content_creator,Recomendeitor_Plus,283,693,search_term_283,2022-10-18
251,user_251,user251@example.com,hash_password_251,2022-01-04,Brazil,,content_creator,Recomendeitor,284,251,search_term_284,2022-03-04
482,user_482,user482@example.com,hash_password_482,2022-10-22,Japan,,moderator,Recomendeitor_Plus,285,482,search_term_285,2021-02-20
715,user_715,user715@example.com,hash_password_715,2021-02-08,Italy,Genre_4,consumer,Recomendeitor,286,715,search_term_286,2021-08-16
816,user_816,user816@example.com,hash_password_816,2021-12-01,Canada,Genre_2,moderator,Recomendeitor,287,816,search_term_287,2022-01-01
682,user_682,user682@example.com,hash_password_682,2022-04-16,Brazil,Genre_2,content_creator,Recomendeitor_Plus,288,682,search_term_288,2021-04-15
175,user_175,user175@example.com,hash_password_175,2020-08-25,Brazil,Genre_2,content_creator,Recomendeitor,289,175,search_term_289,2021-04-05
347,user_347,user347@example.com,hash_password_347,2022-06-25,UK,Genre_3,consumer,Recomendeitor,290,347,search_term_290,2022-06-24
170,user_170,user170@example.com,hash_password_170,2021-04-08,Canada,Genre_4,moderator,Recomendeitor_Plus,291,170,search_term_291,2022-10-30
2,user_2,user2@example.com,hash_password_2,2020-06-21,Germany,Genre_8,moderator,Recomendeitor,292,2,search_term_292,2021-08-02
646,user_646,user646@example.com,hash_password_646,2021-03-19,France,Genre_9,content_creator,Recomendeitor_Plus,293,646,search_term_293,2021-09-13
639,user_639,user639@example.com,hash_password_639,2022-03-20,Italy,Genre_9,admin,Recomendeitor,294,639,search_term_294,2022-02-14
558,user_558,user558@example.com,hash_password_558,2020-11-22,Italy,Genre_2,moderator,Recomendeitor_Plus,295,558,search_term_295,2021-11-18
706,user_706,user706@example.com,hash_password_706,2022-10-26,Canada,Genre_9,moderator,Recomendeitor,296,706,search_term_296,2022-02-12
362,user_362,user362@example.com,hash_password_362,2021-12-11,Japan,Genre_7,admin,Recomendeitor,297,362,search_term_297,2021-06-12
721,user_721,user721@example.com,hash_password_721,2021-06-08,Japan,Genre_6,moderator,Recomendeitor_Plus,298,721,search_term_298,2022-06-25
296,user_296,user296@example.com,hash_password_296,2020-11-28,USA,Genre_5,admin,Recomendeitor,299,296,search_term_299,2021-06-12
570,user_570,user570@example.com,hash_password_570,2022-01-05,UK,,admin,Recomendeitor_Plus,300,570,search_term_300,2022-04-21
590,user_590,user590@example.com,hash_password_590,2022-01-08,France,Genre_3,moderator,Recomendeitor_Plus,301,590,search_term_301,2021-02-15
202,user_202,user202@example.com,hash_password_202,2020-09-13,USA,Genre_10,moderator,Recomendeitor,302,202,search_term_302,2021-03-26
289,user_289,user289@example.com,hash_password_289,2020-01-23,USA,Genre_8,moderator,Recomendeitor,303,289,search_term_303,2022-03-20
62,user_62,user62@example.com,hash_password_62,2022-12-30,Spain,Genre_8,moderator,Recomendeitor_Plus,304,62,search_term_304,2022-07-21
502,user_502,user502@example.com,hash_password_502,2020-02-29,USA,Genre_8,consumer,Recomendeitor_Plus,305,502,search_term_305,2022-05-04
780,user_780,user780@example.com,hash_password_780,2022-05-29,Japan,Genre_6,admin,Recomendeitor_Plus,306,780,search_term_306,2022-02-15
126,user_126,user126@example.com,hash_password_126,2022-06-25,Germany,Genre_3,consumer,Recomendeitor_Plus,307,126,search_term_307,2021-03-10
992,user_992,user992@example.com,hash_password_992,2020-06-27,Spain,,content_creator,Recomendeitor,308,992,search_term_308,2022-01-11
49,user_49,user49@example.com,hash_password_49,2020-03-08,Italy,Genre_6,content_creator,Recomendeitor,309,49,search_term_309,2022-07-17
600,user_600,user600@example.com,hash_password_600,2022-02-06,USA,,consumer,Recomendeitor,310,600,search_term_310,2022-06-19
846,user_846,user846@example.com,hash_password_846,2021-01-08,Brazil,Genre_1,admin,Recomendeitor,311,846,search_term_311,2022-04-15
773,user_773,user773@example.com,hash_password_773,2021-01-12,USA,Genre_10,content_creator,Recomendeitor,312,773,search_term_312,2022-12-27
179,user_179,user179@example.com,hash_password_179,2022-04-03,Canada,Genre_10,moderator,Recomendeitor_Plus,313,179,search_term_313,2022-09-05
581,user_581,user581@example.com,hash_password_581,2020-12-30,India,Genre_3,consumer,Recomendeitor,314,581,search_term_314,2022-07-03
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,315,879,search_term_315,2021-08-12
928,user_928,user928@example.com,hash_password_928,2022-06-15,Brazil,Genre_2,admin,Recomendeitor_Plus,316,928,search_term_316,2021-11-28
493,user_493,user493@example.com,hash_password_493,2022-11-21,Brazil,Genre_5,admin,Recomendeitor,317,493,search_term_317,2022-04-18
433,user_433,user433@example.com,hash_password_433,2020-08-19,Japan,Genre_2,admin,Recomendeitor_Plus,318,433,search_term_318,2022-10-21
993,user_993,user993@example.com,hash_password_993,2022-04-25,Spain,,consumer,Recomendeitor,319,993,search_term_319,2021-09-03
572,user_572,user572@example.com,hash_password_572,2022-10-20,Japan,Genre_2,admin,Recomendeitor,320,572,search_term_320,2021-07-21
302,user_302,user302@example.com,hash_password_302,2021-08-29,Brazil,,consumer,Recomendeitor,321,302,search_term_321,2022-02-13
964,user_964,user964@example.com,hash_password_964,2020-08-31,Italy,Genre_1,moderator,Recomendeitor,322,964,search_term_322,2022-03-23
761,user_761,user761@example.com,hash_password_761,2022-06-17,Canada,Genre_10,consumer,Recomendeitor_Plus,323,761,search_term_323,2022-04-30
990,user_990,user990@example.com,hash_password_990,2020-11-03,Japan,Genre_6,consumer,Recomendeitor,324,990,search_term_324,2021-10-02
169,user_169,user169@example.com,hash_password_169,2022-08-29,Italy,Genre_7,consumer,Recomendeitor_Plus,325,169,search_term_325,2022-12-22
977,user_977,user977@example.com,hash_password_977,2020-02-20,Germany,Genre_10,consumer,Recomendeitor,326,977,search_term_326,2021-04-11
963,user_963,user963@example.com,hash_password_963,2020-05-06,France,Genre_1,admin,Recomendeitor,327,963,search_term_327,2022-04-23
269,user_269,user269@example.com,hash_password_269,2021-06-11,USA,Genre_4,content_creator,Recomendeitor_Plus,328,269,search_term_328,2022-03-14
364,user_364,user364@example.com,hash_password_364,2020-04-22,Spain,Genre_8,admin,Recomendeitor,329,364,search_term_329,2022-01-21
624,user_624,user624@example.com,hash_password_624,2022-07-14,India,Genre_8,content_creator,Recomendeitor,330,624,search_term_330,2022-02-08
