id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,interaction_type,interaction_date,id,title,release_date,duration,content_type,rating
723,user_723,user723@example.com,hash_password_723,2021-03-08,USA,Genre_6,consumer,Recomendeitor,157,723,12,favorite,2022-01-14,12,Content_12,2021-11-26,66,live,1.1
543,user_543,user543@example.com,hash_password_543,2020-07-16,Brazil,Genre_8,moderator,Recomendeitor,158,543,50,like,2022-03-05,50,Content_50,2018-05-14,12,movie,4.0
747,user_747,user747@example.com,hash_password_747,2020-06-26,Japan,Genre_6,content_creator,Recomendeitor,159,747,57,favorite,2021-03-26,57,Content_57,2021-05-27,111,documentary,4.1
242,user_242,user242@example.com,hash_password_242,2022-11-05,UK,Genre_1,admin,Recomendeitor,160,242,178,like,2021-05-17,178,Content_178,2016-06-26,51,live,4.5
491,user_491,user491@example.com,hash_password_491,2022-03-02,USA,Genre_2,admin,Recomendeitor_Plus,161,491,119,like,2022-05-17,119,Content_119,2021-01-07,136,documentary,4.1
665,user_665,user665@example.com,hash_password_665,2021-12-24,Italy,Genre_9,admin,Recomendeitor_Plus,162,665,57,share,2022-04-17,57,Content_57,2021-05-27,111,documentary,4.1
708,user_708,user708@example.com,hash_password_708,2020-05-10,UK,Genre_9,moderator,Recomendeitor,163,708,182,comment,2021-03-05,182,Content_182,2012-08-03,112,movie,4.5
498,user_498,user498@example.com,hash_password_498,2021-02-09,Italy,Genre_3,moderator,Recomendeitor,164,498,194,share,2022-10-16,194,Content_194,2010-04-06,139,documentary,2.2
435,user_435,user435@example.com,hash_password_435,2020-02-25,Japan,Genre_10,content_creator,Recomendeitor,165,435,8,like,2021-08-06,8,Content_8,2012-02-12,178,documentary,4.4
781,user_781,user781@example.com,hash_password_781,2020-03-04,Italy,Genre_7,moderator,Recomendeitor,166,781,106,like,2022-10-29,106,Content_106,2014-01-26,161,movie,1.7
484,user_484,user484@example.com,hash_password_484,2021-09-10,India,Genre_2,consumer,Recomendeitor,167,484,191,favorite,2022-10-04,191,Content_191,2011-09-12,150,movie,3.7
447,user_447,user447@example.com,hash_password_447,2020-11-22,UK,Genre_9,content_creator,Recomendeitor,168,447,137,like,2021-04-19,137,Content_137,2018-08-25,73,documentary,4.7
384,user_384,user384@example.com,hash_password_384,2022-12-28,Japan,Genre_1,moderator,Recomendeitor,169,384,188,like,2022-11-24,188,Content_188,2015-08-25,114,live,4.3
510,user_510,user510@example.com,hash_password_510,2022-03-05,India,Genre_8,admin,Recomendeitor_Plus,170,510,120,like,2022-02-23,120,Content_120,2012-08-14,84,movie,3.3
170,user_170,user170@example.com,hash_password_170,2021-04-08,Canada,Genre_4,moderator,Recomendeitor_Plus,171,170,63,comment,2021-06-02,63,Content_63,2018-06-06,171,movie,2.3
950,user_950,user950@example.com,hash_password_950,2022-07-03,UK,,consumer,Recomendeitor,172,950,72,share,2021-07-24,72,Content_72,2015-05-09,48,short,4.3
869,user_869,user869@example.com,hash_password_869,2021-05-28,Germany,Genre_3,moderator,Recomendeitor,173,869,131,share,2022-07-24,131,Content_131,2017-10-09,59,short,2.5
323,user_323,user323@example.com,hash_password_323,2022-01-10,Canada,,content_creator,Recomendeitor_Plus,174,323,13,comment,2022-11-20,13,Content_13,2016-11-06,56,short,2.9
848,user_848,user848@example.com,hash_password_848,2022-01-09,Germany,Genre_8,content_creator,Recomendeitor,175,848,137,comment,2022-05-02,137,Content_137,2018-08-25,73,documentary,4.7
474,user_474,user474@example.com,hash_password_474,2020-12-11,France,Genre_3,consumer,Recomendeitor_Plus,176,474,52,comment,2021-03-01,52,Content_52,2017-12-30,43,series,2.4
232,user_232,user232@example.com,hash_password_232,2022-09-07,USA,Genre_5,content_creator,Recomendeitor_Plus,177,232,62,share,2022-07-20,62,Content_62,2021-10-20,128,movie,1.7
696,user_696,user696@example.com,hash_password_696,2021-09-20,Italy,Genre_2,consumer,Recomendeitor_Plus,178,696,119,share,2021-02-28,119,Content_119,2021-01-07,136,documentary,4.1
359,user_359,user359@example.com,hash_password_359,2022-11-09,Spain,Genre_8,admin,Recomendeitor_Plus,179,359,109,like,2022-11-24,109,Content_109,2015-04-15,39,series,4.2
275,user_275,user275@example.com,hash_password_275,2021-11-27,UK,,consumer,Recomendeitor_Plus,180,275,8,share,2021-01-15,8,Content_8,2012-02-12,178,documentary,4.4
942,user_942,user942@example.com,hash_password_942,2022-07-15,France,Genre_6,admin,Recomendeitor_Plus,181,942,95,favorite,2022-10-22,95,Content_95,2014-07-18,83,live,3.9
911,user_911,user911@example.com,hash_password_911,2020-06-08,USA,Genre_1,consumer,Recomendeitor,182,911,125,share,2022-01-29,125,Content_125,2022-01-01,163,movie,2.2
32,user_32,user32@example.com,hash_password_32,2020-01-11,UK,Genre_3,content_creator,Recomendeitor_Plus,183,32,173,comment,2022-05-06,173,Content_173,2010-09-29,103,series,1.7
177,user_177,user177@example.com,hash_password_177,2020-09-07,USA,Genre_3,consumer,Recomendeitor,184,177,53,share,2021-01-25,53,Content_53,2015-12-03,54,short,4.6
917,user_917,user917@example.com,hash_password_917,2021-11-15,UK,Genre_8,content_creator,Recomendeitor,185,917,63,like,2022-09-24,63,Content_63,2018-06-06,171,movie,2.3
65,user_65,user65@example.com,hash_password_65,2022-10-24,Canada,Genre_4,moderator,Recomendeitor,186,65,95,share,2022-03-28,95,Content_95,2014-07-18,83,live,3.9
710,user_710,user710@example.com,hash_password_710,2021-10-27,Germany,Genre_9,admin,Recomendeitor_Plus,187,710,81,comment,2022-03-26,81,Content_81,2017-11-10,74,documentary,2.7
27,user_27,user27@example.com,hash_password_27,2021-10-13,Japan,Genre_7,content_creator,Recomendeitor,188,27,57,favorite,2021-11-11,57,Content_57,2021-05-27,111,documentary,4.1
663,user_663,user663@example.com,hash_password_663,2021-05-29,UK,Genre_1,moderator,Recomendeitor_Plus,189,663,182,comment,2022-08-21,182,Content_182,2012-08-03,112,movie,4.5
815,user_815,user815@example.com,hash_password_815,2021-03-09,Spain,Genre_9,moderator,Recomendeitor,190,815,147,favorite,2022-04-04,147,Content_147,2014-10-24,171,live,4.4
479,user_479,user479@example.com,hash_password_479,2020-12-19,France,Genre_8,moderator,Recomendeitor_Plus,191,479,67,like,2021-06-15,67,Content_67,2022-12-09,75,short,1.3
268,user_268,user268@example.com,hash_password_268,2021-09-17,Germany,Genre_4,consumer,Recomendeitor_Plus,192,268,46,like,2022-12-05,46,Content_46,2013-02-01,111,series,3.3
597,user_597,user597@example.com,hash_password_597,2020-10-29,Canada,Genre_4,admin,Recomendeitor,193,597,94,share,2021-01-29,94,Content_94,2013-06-18,41,movie,1.0
66,user_66,user66@example.com,hash_password_66,2020-12-20,Japan,Genre_6,content_creator,Recomendeitor_Plus,194,66,138,like,2022-03-05,138,Content_138,2022-09-12,166,series,3.8
133,user_133,user133@example.com,hash_password_133,2020-05-21,UK,Genre_5,moderator,Recomendeitor_Plus,195,133,113,like,2021-07-22,113,Content_113,2016-12-10,21,documentary,3.4
905,user_905,user905@example.com,hash_password_905,2022-05-09,France,Genre_7,content_creator,Recomendeitor_Plus,196,905,93,comment,2022-02-27,93,Content_93,2010-11-17,32,series,1.9
916,user_916,user916@example.com,hash_password_916,2022-01-13,France,,moderator,Recomendeitor_Plus,197,916,146,comment,2022-11-26,146,Content_146,2010-01-16,164,documentary,4.9
366,user_366,user366@example.com,hash_password_366,2021-12-12,USA,Genre_4,admin,Recomendeitor,198,366,140,share,2022-02-24,140,Content_140,2011-03-10,148,series,4.4
82,user_82,user82@example.com,hash_password_82,2022-12-26,India,Genre_4,admin,Recomendeitor_Plus,199,82,49,share,2022-01-02,49,Content_49,2020-10-19,81,short,3.1
893,user_893,user893@example.com,hash_password_893,2020-10-28,USA,Genre_8,admin,Recomendeitor,200,893,23,share,2022-05-23,23,Content_23,2022-07-01,76,series,2.6
831,user_831,user831@example.com,hash_password_831,2021-02-05,India,Genre_9,content_creator,Recomendeitor,201,831,62,share,2022-08-26,62,Content_62,2021-10-20,128,movie,1.7
982,user_982,user982@example.com,hash_password_982,2021-12-06,Canada,Genre_10,admin,Recomendeitor_Plus,202,982,11,comment,2021-04-26,11,Content_11,2015-03-05,39,short,2.7
328,user_328,user328@example.com,hash_password_328,2022-02-27,Brazil,Genre_7,content_creator,Recomendeitor,203,328,73,share,2021-10-12,73,Content_73,2014-04-18,145,documentary,2.3
98,user_98,user98@example.com,hash_password_98,2020-12-07,Italy,Genre_1,moderator,Recomendeitor,204,98,118,share,2021-11-01,118,Content_118,2011-12-31,107,documentary,1.7
585,user_585,user585@example.com,hash_password_585,2020-11-05,France,Genre_10,admin,Recomendeitor,205,585,184,like,2021-06-23,184,Content_184,2010-08-19,50,documentary,4.2
327,user_327,user327@example.com,hash_password_327,2020-03-29,USA,Genre_10,admin,Recomendeitor,206,327,88,share,2022-11-24,88,Content_88,2022-11-14,28,live,1.2
542,user_542,user542@example.com,hash_password_542,2022-05-11,Italy,Genre_1,consumer,Recomendeitor_Plus,207,542,89,favorite,2022-08-23,89,Content_89,2018-06-25,66,short,4.9
125,user_125,user125@example.com,hash_password_125,2021-10-27,USA,Genre_7,content_creator,Recomendeitor,208,125,55,like,2022-04-03,55,Content_55,2015-09-03,92,live,4.6
210,user_210,user210@example.com,hash_password_210,2020-11-08,UK,Genre_10,consumer,Recomendeitor,209,210,153,comment,2022-07-24,153,Content_153,2018-05-01,92,movie,2.5
987,user_987,user987@example.com,hash_password_987,2022-08-28,Japan,Genre_4,content_creator,Recomendeitor,210,987,9,favorite,2022-10-28,9,Content_9,2017-12-22,161,short,3.9
784,user_784,user784@example.com,hash_password_784,2021-10-27,Japan,Genre_3,content_creator,Recomendeitor,211,784,12,share,2021-08-15,12,Content_12,2021-11-26,66,live,1.1
725,user_725,user725@example.com,hash_password_725,2021-01-26,USA,Genre_3,moderator,Recomendeitor_Plus,212,725,139,like,2021-04-14,139,Content_139,2012-04-28,165,live,3.9
133,user_133,user133@example.com,hash_password_133,2020-05-21,UK,Genre_5,moderator,Recomendeitor_Plus,213,133,113,share,2021-12-27,113,Content_113,2016-12-10,21,documentary,3.4
503,user_503,user503@example.com,hash_password_503,2020-06-17,USA,Genre_2,content_creator,Recomendeitor_Plus,214,503,166,like,2022-01-25,166,Content_166,2013-03-18,110,movie,4.3
157,user_157,user157@example.com,hash_password_157,2021-06-12,USA,Genre_3,content_creator,Recomendeitor,215,157,156,share,2022-02-01,156,Content_156,2019-03-01,174,series,3.9
559,user_559,user559@example.com,hash_password_559,2021-10-29,India,Genre_4,admin,Recomendeitor_Plus,216,559,8,favorite,2021-03-12,8,Content_8,2012-02-12,178,documentary,4.4
869,user_869,user869@example.com,hash_password_869,2021-05-28,Germany,Genre_3,moderator,Recomendeitor,217,869,175,comment,2021-11-05,175,Content_175,2022-09-02,93,short,3.2
875,user_875,user875@example.com,hash_password_875,2021-01-25,USA,,consumer,Recomendeitor,218,875,36,favorite,2021-10-10,36,Content_36,2019-10-21,10,documentary,4.7
382,user_382,user382@example.com,hash_password_382,2021-11-11,Brazil,Genre_7,moderator,Recomendeitor,219,382,125,favorite,2022-01-26,125,Content_125,2022-01-01,163,movie,2.2
22,user_22,user22@example.com,hash_password_22,2022-05-21,USA,Genre_5,admin,Recomendeitor,220,22,50,comment,2021-01-09,50,Content_50,2018-05-14,12,movie,4.0
974,user_974,user974@example.com,hash_password_974,2022-07-11,Spain,Genre_9,moderator,Recomendeitor_Plus,221,974,107,like,2022-05-30,107,Content_107,2022-01-28,88,series,2.5
953,user_953,user953@example.com,hash_password_953,2022-06-02,Brazil,Genre_6,admin,Recomendeitor,222,953,9,like,2021-07-05,9,Content_9,2017-12-22,161,short,3.9
595,user_595,user595@example.com,hash_password_595,2022-09-05,Germany,Genre_4,moderator,Recomendeitor_Plus,223,595,188,comment,2022-10-21,188,Content_188,2015-08-25,114,live,4.3
419,user_419,user419@example.com,hash_password_419,2020-01-06,France,,consumer,Recomendeitor,224,419,200,share,2022-09-19,200,Content_200,2011-04-10,109,live,2.6
472,user_472,user472@example.com,hash_password_472,2020-03-01,Germany,,consumer,Recomendeitor_Plus,225,472,67,like,2022-04-22,67,Content_67,2022-12-09,75,short,1.3
234,user_234,user234@example.com,hash_password_234,2020-12-21,USA,Genre_10,moderator,Recomendeitor_Plus,226,234,53,favorite,2022-06-16,53,Content_53,2015-12-03,54,short,4.6
572,user_572,user572@example.com,hash_password_572,2022-10-20,Japan,Genre_2,admin,Recomendeitor,227,572,82,comment,2021-05-09,82,Content_82,2017-01-11,154,live,1.2
454,user_454,user454@example.com,hash_password_454,2021-09-23,USA,Genre_3,consumer,Recomendeitor,228,454,110,favorite,2022-08-12,110,Content_110,2019-05-16,13,documentary,4.9
700,user_700,user700@example.com,hash_password_700,2022-08-24,UK,Genre_1,consumer,Recomendeitor,229,700,145,like,2022-02-04,145,Content_145,2014-07-19,146,live,2.3
570,user_570,user570@example.com,hash_password_570,2022-01-05,UK,,admin,Recomendeitor_Plus,230,570,53,comment,2021-04-20,53,Content_53,2015-12-03,54,short,4.6
771,user_771,user771@example.com,hash_password_771,2022-12-08,Japan,Genre_9,consumer,Recomendeitor_Plus,231,771,156,comment,2021-12-13,156,Content_156,2019-03-01,174,series,3.9
162,user_162,user162@example.com,hash_password_162,2021-12-05,Brazil,Genre_5,admin,Recomendeitor,232,162,114,like,2021-05-04,114,Content_114,2011-08-03,128,live,3.6
301,user_301,user301@example.com,hash_password_301,2020-01-04,France,Genre_5,content_creator,Recomendeitor_Plus,233,301,63,like,2021-05-20,63,Content_63,2018-06-06,171,movie,2.3
306,user_306,user306@example.com,hash_password_306,2021-10-19,USA,Genre_10,content_creator,Recomendeitor,234,306,143,comment,2022-03-16,143,Content_143,2015-10-13,116,series,1.8
2,user_2,user2@example.com,hash_password_2,2020-06-21,Germany,Genre_8,moderator,Recomendeitor,235,2,19,share,2022-03-16,19,Content_19,2011-05-15,122,documentary,5.0
271,user_271,user271@example.com,hash_password_271,2021-01-21,Germany,Genre_3,consumer,Recomendeitor_Plus,236,271,124,comment,2022-05-28,124,Content_124,2018-08-29,102,movie,3.4
421,user_421,user421@example.com,hash_password_421,2020-07-22,Germany,Genre_9,moderator,Recomendeitor,237,421,86,share,2022-11-09,86,Content_86,2016-02-27,156,series,2.7
143,user_143,user143@example.com,hash_password_143,2021-08-20,India,Genre_4,consumer,Recomendeitor,238,143,70,favorite,2021-04-24,70,Content_70,2017-09-27,168,short,2.6
700,user_700,user700@example.com,hash_password_700,2022-08-24,UK,Genre_1,consumer,Recomendeitor,239,700,47,share,2022-07-26,47,Content_47,2019-12-17,84,movie,2.7
864,user_864,user864@example.com,hash_password_864,2022-05-09,UK,Genre_5,moderator,Recomendeitor,240,864,199,share,2022-07-23,199,Content_199,2012-08-17,63,movie,3.9
853,user_853,user853@example.com,hash_password_853,2020-05-24,Germany,Genre_2,admin,Recomendeitor_Plus,241,853,108,like,2022-01-11,108,Content_108,2012-09-11,31,movie,4.6
960,user_960,user960@example.com,hash_password_960,2020-11-23,Spain,Genre_5,content_creator,Recomendeitor,242,960,176,comment,2022-12-31,176,Content_176,2018-01-17,149,short,2.6
977,user_977,user977@example.com,hash_password_977,2020-02-20,Germany,Genre_10,consumer,Recomendeitor,243,977,20,favorite,2021-10-06,20,Content_20,2020-03-05,80,live,1.2
994,user_994,user994@example.com,hash_password_994,2020-12-15,Brazil,Genre_5,moderator,Recomendeitor,244,994,37,comment,2021-02-01,37,Content_37,2010-09-07,173,movie,1.4
736,user_736,user736@example.com,hash_password_736,2020-03-03,Italy,Genre_7,admin,Recomendeitor,245,736,130,share,2021-06-19,130,Content_130,2014-02-23,97,live,3.0
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,246,879,192,share,2022-08-15,192,Content_192,2018-12-13,109,documentary,1.2
692,user_692,user692@example.com,hash_password_692,2021-08-27,Spain,Genre_6,consumer,Recomendeitor,247,692,36,share,2022-01-14,36,Content_36,2019-10-21,10,documentary,4.7
535,user_535,user535@example.com,hash_password_535,2021-04-25,Italy,Genre_4,admin,Recomendeitor,248,535,133,comment,2021-06-30,133,Content_133,2012-06-17,178,movie,4.3
867,user_867,user867@example.com,hash_password_867,2021-10-22,Japan,Genre_1,moderator,Recomendeitor,249,867,64,share,2021-02-18,64,Content_64,2014-11-26,133,series,4.4
37,user_37,user37@example.com,hash_password_37,2021-03-07,India,Genre_9,moderator,Recomendeitor_Plus,250,37,7,comment,2021-07-25,7,Content_7,2017-06-21,30,series,2.3
107,user_107,user107@example.com,hash_password_107,2020-04-12,UK,Genre_4,moderator,Recomendeitor_Plus,251,107,198,favorite,2021-10-14,198,Content_198,2021-02-20,175,short,2.3
297,user_297,user297@example.com,hash_password_297,2021-09-14,France,Genre_3,moderator,Recomendeitor_Plus,252,297,120,favorite,2021-07-01,120,Content_120,2012-08-14,84,movie,3.3
741,user_741,user741@example.com,hash_password_741,2022-08-23,Germany,Genre_7,consumer,Recomendeitor,253,741,22,comment,2021-02-03,22,Content_22,2017-05-08,144,movie,2.5
825,user_825,user825@example.com,hash_password_825,2022-02-06,Germany,,moderator,Recomendeitor_Plus,254,825,46,favorite,2022-06-04,46,Content_46,2013-02-01,111,series,3.3
97,user_97,user97@example.com,hash_password_97,2022-05-15,India,Genre_2,content_creator,Recomendeitor,255,97,168,like,2021-06-10,168,Content_168,2014-01-23,33,documentary,4.9
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,256,281,189,share,2022-02-07,189,Content_189,2011-09-16,133,series,4.6
110,user_110,user110@example.com,hash_password_110,2021-05-03,UK,Genre_7,consumer,Recomendeitor,257,110,110,share,2022-12-07,110,Content_110,2019-05-16,13,documentary,4.9
549,user_549,user549@example.com,hash_password_549,2020-09-27,France,Genre_7,consumer,Recomendeitor,258,549,46,share,2022-09-07,46,Content_46,2013-02-01,111,series,3.3
552,user_552,user552@example.com,hash_password_552,2021-04-12,UK,Genre_2,admin,Recomendeitor,259,552,28,like,2021-10-08,28,Content_28,2011-07-22,10,live,2.4
597,user_597,user597@example.com,hash_password_597,2020-10-29,Canada,Genre_4,admin,Recomendeitor,260,597,87,share,2021-10-29,87,Content_87,2020-08-04,62,short,3.1
814,user_814,user814@example.com,hash_password_814,2020-05-14,Germany,Genre_9,consumer,Recomendeitor_Plus,261,814,35,comment,2021-12-31,35,Content_35,2014-08-02,136,movie,1.8
188,user_188,user188@example.com,hash_password_188,2021-01-06,Japan,Genre_2,admin,Recomendeitor_Plus,262,188,129,share,2022-12-14,129,Content_129,2018-01-13,96,series,3.1
