id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,user_id,content_id,id,title,release_date,duration,content_type,rating
332,user_332,user332@example.com,hash_password_332,2022-07-13,Italy,Genre_5,consumer,Recomendeitor_Plus,332,49,49,Content_49,2020-10-19,81,short,3.1
480,user_480,user480@example.com,hash_password_480,2020-12-12,India,Genre_9,consumer,Recomendeitor_Plus,480,35,35,Content_35,2014-08-02,136,movie,1.8
712,user_712,user712@example.com,hash_password_712,2021-12-18,Spain,Genre_8,content_creator,Recomendeitor,712,94,94,Content_94,2013-06-18,41,movie,1.0
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,947,95,95,Content_95,2014-07-18,83,live,3.9
650,user_650,user650@example.com,hash_password_650,2021-05-11,USA,Genre_5,content_creator,Recomendeitor,650,145,145,Content_145,2014-07-19,146,live,2.3
715,user_715,user715@example.com,hash_password_715,2021-02-08,Italy,Genre_4,consumer,Recomendeitor,715,72,72,Content_72,2015-05-09,48,short,4.3
398,user_398,user398@example.com,hash_password_398,2020-06-15,Spain,Genre_2,moderator,Recomendeitor,398,195,195,Content_195,2022-04-17,25,short,2.2
794,user_794,user794@example.com,hash_password_794,2020-06-12,UK,Genre_8,content_creator,Recomendeitor,794,123,123,Content_123,2014-12-19,88,short,2.1
30,user_30,user30@example.com,hash_password_30,2022-07-04,Germany,Genre_6,consumer,Recomendeitor,30,162,162,Content_162,2019-03-31,147,documentary,4.9
56,user_56,user56@example.com,hash_password_56,2021-03-31,Germany,Genre_1,content_creator,Recomendeitor,56,4,4,Content_4,2022-09-28,51,series,1.9
631,user_631,user631@example.com,hash_password_631,2021-11-23,UK,Genre_4,admin,Recomendeitor_Plus,631,125,125,Content_125,2022-01-01,163,movie,2.2
938,user_938,user938@example.com,hash_password_938,2020-07-03,USA,Genre_4,moderator,Recomendeitor_Plus,938,29,29,Content_29,2013-11-23,152,live,4.2
132,user_132,user132@example.com,hash_password_132,2022-02-05,Italy,Genre_9,admin,Recomendeitor_Plus,132,46,46,Content_46,2013-02-01,111,series,3.3
231,user_231,user231@example.com,hash_password_231,2020-04-20,Germany,Genre_9,admin,Recomendeitor,231,174,174,Content_174,2015-06-01,30,series,4.2
395,user_395,user395@example.com,hash_password_395,2020-07-27,Japan,Genre_1,consumer,Recomendeitor,395,77,77,Content_77,2018-10-03,36,movie,1.6
152,user_152,user152@example.com,hash_password_152,2020-06-26,Italy,Genre_7,content_creator,Recomendeitor_Plus,152,59,59,Content_59,2012-09-26,75,series,3.0
502,user_502,user502@example.com,hash_password_502,2020-02-29,USA,Genre_8,consumer,Recomendeitor_Plus,502,189,189,Content_189,2011-09-16,133,series,4.6
982,user_982,user982@example.com,hash_password_982,2021-12-06,Canada,Genre_10,admin,Recomendeitor_Plus,982,196,196,Content_196,2012-06-14,146,series,2.4
963,user_963,user963@example.com,hash_password_963,2020-05-06,France,Genre_1,admin,Recomendeitor,963,66,66,Content_66,2016-10-24,111,movie,1.3
933,user_933,user933@example.com,hash_password_933,2020-08-19,Spain,Genre_9,admin,Recomendeitor_Plus,933,162,162,Content_162,2019-03-31,147,documentary,4.9
506,user_506,user506@example.com,hash_password_506,2021-06-21,Spain,Genre_1,content_creator,Recomendeitor_Plus,506,107,107,Content_107,2022-01-28,88,series,2.5
386,user_386,user386@example.com,hash_password_386,2022-08-08,Japan,Genre_9,consumer,Recomendeitor_Plus,386,86,86,Content_86,2016-02-27,156,series,2.7
908,user_908,user908@example.com,hash_password_908,2020-07-15,Canada,Genre_10,content_creator,Recomendeitor_Plus,908,133,133,Content_133,2012-06-17,178,movie,4.3
533,user_533,user533@example.com,hash_password_533,2021-04-11,France,Genre_7,moderator,Recomendeitor_Plus,533,9,9,Content_9,2017-12-22,161,short,3.9
965,user_965,user965@example.com,hash_password_965,2021-01-07,USA,Genre_1,moderator,Recomendeitor,965,20,20,Content_20,2020-03-05,80,live,1.2
967,user_967,user967@example.com,hash_password_967,2022-05-07,Spain,Genre_6,admin,Recomendeitor_Plus,967,149,149,Content_149,2015-01-30,91,live,3.9
448,user_448,user448@example.com,hash_password_448,2022-11-25,USA,Genre_3,consumer,Recomendeitor,448,127,127,Content_127,2017-01-25,105,series,4.0
580,user_580,user580@example.com,hash_password_580,2020-05-25,USA,Genre_6,content_creator,Recomendeitor,580,17,17,Content_17,2018-05-27,17,short,2.6
126,user_126,user126@example.com,hash_password_126,2022-06-25,Germany,Genre_3,consumer,Recomendeitor_Plus,126,12,12,Content_12,2021-11-26,66,live,1.1
555,user_555,user555@example.com,hash_password_555,2020-01-01,Spain,Genre_4,moderator,Recomendeitor_Plus,555,82,82,Content_82,2017-01-11,154,live,1.2
694,user_694,user694@example.com,hash_password_694,2022-11-05,India,Genre_10,admin,Recomendeitor,694,67,67,Content_67,2022-12-09,75,short,1.3
489,user_489,user489@example.com,hash_password_489,2021-06-29,Germany,Genre_5,content_creator,Recomendeitor,489,133,133,Content_133,2012-06-17,178,movie,4.3
612,user_612,user612@example.com,hash_password_612,2022-03-15,Brazil,Genre_3,consumer,Recomendeitor_Plus,612,188,188,Content_188,2015-08-25,114,live,4.3
891,user_891,user891@example.com,hash_password_891,2021-03-15,Canada,Genre_10,consumer,Recomendeitor_Plus,891,53,53,Content_53,2015-12-03,54,short,4.6
446,user_446,user446@example.com,hash_password_446,2021-07-09,Canada,Genre_1,consumer,Recomendeitor_Plus,446,180,180,Content_180,2021-04-17,110,live,2.2
470,user_470,user470@example.com,hash_password_470,2020-06-16,India,Genre_8,consumer,Recomendeitor_Plus,470,176,176,Content_176,2018-01-17,149,short,2.6
349,user_349,user349@example.com,hash_password_349,2022-03-23,Canada,,consumer,Recomendeitor,349,147,147,Content_147,2014-10-24,171,live,4.4
508,user_508,user508@example.com,hash_password_508,2021-11-08,USA,Genre_8,consumer,Recomendeitor,508,145,145,Content_145,2014-07-19,146,live,2.3
457,user_457,user457@example.com,hash_password_457,2021-01-02,Canada,Genre_1,moderator,Recomendeitor_Plus,457,54,54,Content_54,2016-12-12,70,documentary,4.8
986,user_986,user986@example.com,hash_password_986,2021-02-14,Germany,Genre_5,content_creator,Recomendeitor,986,68,68,Content_68,2019-05-12,22,documentary,4.8
908,user_908,user908@example.com,hash_password_908,2020-07-15,Canada,Genre_10,content_creator,Recomendeitor_Plus,908,35,35,Content_35,2014-08-02,136,movie,1.8
752,user_752,user752@example.com,hash_password_752,2021-02-02,Canada,Genre_3,consumer,Recomendeitor,752,88,88,Content_88,2022-11-14,28,live,1.2
385,user_385,user385@example.com,hash_password_385,2021-04-14,Italy,Genre_5,moderator,Recomendeitor,385,169,169,Content_169,2019-09-24,117,live,1.2
712,user_712,user712@example.com,hash_password_712,2021-12-18,Spain,Genre_8,content_creator,Recomendeitor,712,141,141,Content_141,2014-09-13,130,live,2.1
929,user_929,user929@example.com,hash_password_929,2022-09-04,Brazil,Genre_6,consumer,Recomendeitor,929,161,161,Content_161,2022-12-24,129,short,3.8
448,user_448,user448@example.com,hash_password_448,2022-11-25,USA,Genre_3,consumer,Recomendeitor,448,15,15,Content_15,2018-07-07,28,short,1.5
628,user_628,user628@example.com,hash_password_628,2022-02-23,UK,Genre_8,admin,Recomendeitor_Plus,628,191,191,Content_191,2011-09-12,150,movie,3.7
115,user_115,user115@example.com,hash_password_115,2022-09-25,USA,Genre_3,admin,Recomendeitor,115,15,15,Content_15,2018-07-07,28,short,1.5
452,user_452,user452@example.com,hash_password_452,2021-07-03,UK,,content_creator,Recomendeitor,452,31,31,Content_31,2019-10-15,150,movie,3.3
654,user_654,user654@example.com,hash_password_654,2020-08-22,UK,,admin,Recomendeitor,654,107,107,Content_107,2022-01-28,88,series,2.5
119,user_119,user119@example.com,hash_password_119,2020-08-04,Italy,Genre_7,admin,Recomendeitor_Plus,119,156,156,Content_156,2019-03-01,174,series,3.9
93,user_93,user93@example.com,hash_password_93,2021-08-12,France,Genre_3,admin,Recomendeitor,93,10,10,Content_10,2021-09-19,44,short,1.4
910,user_910,user910@example.com,hash_password_910,2022-02-01,UK,Genre_2,moderator,Recomendeitor_Plus,910,57,57,Content_57,2021-05-27,111,documentary,4.1
521,user_521,user521@example.com,hash_password_521,2022-12-02,Germany,Genre_6,content_creator,Recomendeitor_Plus,521,199,199,Content_199,2012-08-17,63,movie,3.9
585,user_585,user585@example.com,hash_password_585,2020-11-05,France,Genre_10,admin,Recomendeitor,585,161,161,Content_161,2022-12-24,129,short,3.8
538,user_538,user538@example.com,hash_password_538,2021-05-21,Japan,Genre_2,consumer,Recomendeitor,538,7,7,Content_7,2017-06-21,30,series,2.3
433,user_433,user433@example.com,hash_password_433,2020-08-19,Japan,Genre_2,admin,Recomendeitor_Plus,433,133,133,Content_133,2012-06-17,178,movie,4.3
751,user_751,user751@example.com,hash_password_751,2022-12-22,France,,content_creator,Recomendeitor_Plus,751,125,125,Content_125,2022-01-01,163,movie,2.2
874,user_874,user874@example.com,hash_password_874,2021-04-21,USA,Genre_8,content_creator,Recomendeitor,874,119,119,Content_119,2021-01-07,136,documentary,4.1
145,user_145,user145@example.com,hash_password_145,2022-07-14,USA,Genre_5,moderator,Recomendeitor,145,80,80,Content_80,2019-03-26,48,short,2.1
68,user_68,user68@example.com,hash_password_68,2020-05-03,Brazil,Genre_8,consumer,Recomendeitor,68,124,124,Content_124,2018-08-29,102,movie,3.4
700,user_700,user700@example.com,hash_password_700,2022-08-24,UK,Genre_1,consumer,Recomendeitor,700,57,57,Content_57,2021-05-27,111,documentary,4.1
878,user_878,user878@example.com,hash_password_878,2020-10-26,France,Genre_9,content_creator,Recomendeitor_Plus,878,72,72,Content_72,2015-05-09,48,short,4.3
131,user_131,user131@example.com,hash_password_131,2022-03-02,Germany,Genre_6,content_creator,Recomendeitor,131,168,168,Content_168,2014-01-23,33,documentary,4.9
733,user_733,user733@example.com,hash_password_733,2022-10-06,UK,Genre_3,content_creator,Recomendeitor_Plus,733,28,28,Content_28,2011-07-22,10,live,2.4
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,281,36,36,Content_36,2019-10-21,10,documentary,4.7
789,user_789,user789@example.com,hash_password_789,2022-10-02,Italy,Genre_8,admin,Recomendeitor_Plus,789,56,56,Content_56,2015-06-18,132,series,2.7
652,user_652,user652@example.com,hash_password_652,2020-05-05,Canada,Genre_8,admin,Recomendeitor_Plus,652,175,175,Content_175,2022-09-02,93,short,3.2
566,user_566,user566@example.com,hash_password_566,2021-11-17,Japan,Genre_1,admin,Recomendeitor_Plus,566,199,199,Content_199,2012-08-17,63,movie,3.9
513,user_513,user513@example.com,hash_password_513,2022-06-14,Italy,,consumer,Recomendeitor_Plus,513,116,116,Content_116,2011-12-07,43,short,3.2
640,user_640,user640@example.com,hash_password_640,2022-01-22,Brazil,Genre_7,content_creator,Recomendeitor,640,168,168,Content_168,2014-01-23,33,documentary,4.9
1,user_1,user1@example.com,hash_password_1,2022-09-20,Italy,Genre_1,moderator,Recomendeitor_Plus,1,59,59,Content_59,2012-09-26,75,series,3.0
685,user_685,user685@example.com,hash_password_685,2020-12-08,Japan,Genre_9,admin,Recomendeitor_Plus,685,171,171,Content_171,2013-12-22,26,series,3.9
942,user_942,user942@example.com,hash_password_942,2022-07-15,France,Genre_6,admin,Recomendeitor_Plus,942,123,123,Content_123,2014-12-19,88,short,2.1
432,user_432,user432@example.com,hash_password_432,2022-12-09,Japan,,consumer,Recomendeitor,432,66,66,Content_66,2016-10-24,111,movie,1.3
391,user_391,user391@example.com,hash_password_391,2022-05-11,India,Genre_7,content_creator,Recomendeitor,391,9,9,Content_9,2017-12-22,161,short,3.9
266,user_266,user266@example.com,hash_password_266,2020-06-01,Germany,Genre_1,moderator,Recomendeitor_Plus,266,134,134,Content_134,2016-07-11,143,documentary,3.8
399,user_399,user399@example.com,hash_password_399,2022-05-09,India,Genre_4,consumer,Recomendeitor,399,119,119,Content_119,2021-01-07,136,documentary,4.1
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,808,122,122,Content_122,2022-03-11,58,short,1.2
256,user_256,user256@example.com,hash_password_256,2022-10-20,UK,Genre_8,consumer,Recomendeitor,256,65,65,Content_65,2021-04-10,153,short,1.8
395,user_395,user395@example.com,hash_password_395,2020-07-27,Japan,Genre_1,consumer,Recomendeitor,395,131,131,Content_131,2017-10-09,59,short,2.5
952,user_952,user952@example.com,hash_password_952,2021-04-19,UK,Genre_8,admin,Recomendeitor_Plus,952,165,165,Content_165,2015-06-23,22,series,3.8
174,user_174,user174@example.com,hash_password_174,2020-11-04,USA,Genre_9,admin,Recomendeitor_Plus,174,127,127,Content_127,2017-01-25,105,series,4.0
45,user_45,user45@example.com,hash_password_45,2021-07-11,Japan,Genre_4,admin,Recomendeitor,45,87,87,Content_87,2020-08-04,62,short,3.1
855,user_855,user855@example.com,hash_password_855,2020-12-10,Spain,Genre_9,admin,Recomendeitor_Plus,855,33,33,Content_33,2010-05-09,142,series,3.6
141,user_141,user141@example.com,hash_password_141,2022-07-15,Japan,Genre_8,moderator,Recomendeitor_Plus,141,137,137,Content_137,2018-08-25,73,documentary,4.7
539,user_539,user539@example.com,hash_password_539,2021-09-17,Japan,,admin,Recomendeitor,539,53,53,Content_53,2015-12-03,54,short,4.6
745,user_745,user745@example.com,hash_password_745,2022-01-05,UK,Genre_2,admin,Recomendeitor_Plus,745,92,92,Content_92,2022-12-06,90,short,2.2
721,user_721,user721@example.com,hash_password_721,2021-06-08,Japan,Genre_6,moderator,Recomendeitor_Plus,721,51,51,Content_51,2011-07-21,151,short,2.1
50,user_50,user50@example.com,hash_password_50,2021-12-14,Brazil,Genre_2,admin,Recomendeitor,50,71,71,Content_71,2011-07-02,43,live,4.2
61,user_61,user61@example.com,hash_password_61,2020-10-25,Germany,Genre_6,content_creator,Recomendeitor_Plus,61,154,154,Content_154,2012-07-12,121,documentary,1.7
243,user_243,user243@example.com,hash_password_243,2022-01-24,Germany,Genre_3,admin,Recomendeitor_Plus,243,144,144,Content_144,2018-08-21,156,series,2.4
269,user_269,user269@example.com,hash_password_269,2021-06-11,USA,Genre_4,content_creator,Recomendeitor_Plus,269,40,40,Content_40,2012-12-24,32,live,1.2
140,user_140,user140@example.com,hash_password_140,2021-10-17,Germany,Genre_8,consumer,Recomendeitor,140,179,179,Content_179,2016-07-27,154,documentary,1.6
157,user_157,user157@example.com,hash_password_157,2021-06-12,USA,Genre_3,content_creator,Recomendeitor,157,39,39,Content_39,2022-11-13,113,short,1.9
597,user_597,user597@example.com,hash_password_597,2020-10-29,Canada,Genre_4,admin,Recomendeitor,597,183,183,Content_183,2018-06-05,37,documentary,3.7
596,user_596,user596@example.com,hash_password_596,2022-06-13,India,Genre_2,admin,Recomendeitor,596,164,164,Content_164,2017-09-30,158,documentary,1.9
276,user_276,user276@example.com,hash_password_276,2020-08-05,USA,,consumer,Recomendeitor_Plus,276,121,121,Content_121,2018-06-24,114,movie,4.8
31,user_31,user31@example.com,hash_password_31,2021-03-08,India,Genre_7,admin,Recomendeitor_Plus,31,193,193,Content_193,2017-10-10,40,movie,3.2
8,user_8,user8@example.com,hash_password_8,2020-06-08,Italy,Genre_5,moderator,Recomendeitor,8,85,85,Content_85,2018-10-27,30,series,1.0
792,user_792,user792@example.com,hash_password_792,2021-10-14,Spain,Genre_3,admin,Recomendeitor,792,173,173,Content_173,2010-09-29,103,series,1.7
715,user_715,user715@example.com,hash_password_715,2021-02-08,Italy,Genre_4,consumer,Recomendeitor,715,137,137,Content_137,2018-08-25,73,documentary,4.7
935,user_935,user935@example.com,hash_password_935,2021-04-16,Italy,Genre_5,moderator,Recomendeitor_Plus,935,37,37,Content_37,2010-09-07,173,movie,1.4
33,user_33,user33@example.com,hash_password_33,2020-09-05,France,Genre_8,consumer,Recomendeitor,33,87,87,Content_87,2020-08-04,62,short,3.1
810,user_810,user810@example.com,hash_password_810,2022-07-09,Japan,Genre_7,admin,Recomendeitor,810,129,129,Content_129,2018-01-13,96,series,3.1
655,user_655,user655@example.com,hash_password_655,2020-12-25,USA,Genre_1,consumer,Recomendeitor,655,194,194,Content_194,2010-04-06,139,documentary,2.2
452,user_452,user452@example.com,hash_password_452,2021-07-03,UK,,content_creator,Recomendeitor,452,63,63,Content_63,2018-06-06,171,movie,2.3
449,user_449,user449@example.com,hash_password_449,2021-01-22,USA,Genre_4,content_creator,Recomendeitor_Plus,449,43,43,Content_43,2021-01-31,137,short,4.5
928,user_928,user928@example.com,hash_password_928,2022-06-15,Brazil,Genre_2,admin,Recomendeitor_Plus,928,156,156,Content_156,2019-03-01,174,series,3.9
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,907,100,100,Content_100,2021-11-17,169,movie,4.4
862,user_862,user862@example.com,hash_password_862,2021-07-27,Brazil,Genre_6,consumer,Recomendeitor,862,159,159,Content_159,2015-08-28,170,short,4.4
37,user_37,user37@example.com,hash_password_37,2021-03-07,India,Genre_9,moderator,Recomendeitor_Plus,37,105,105,Content_105,2020-05-11,62,series,4.3
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,659,197,197,Content_197,2016-12-22,82,live,3.5
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,947,8,8,Content_8,2012-02-12,178,documentary,4.4
740,user_740,user740@example.com,hash_password_740,2020-02-01,Brazil,Genre_5,moderator,Recomendeitor_Plus,740,162,162,Content_162,2019-03-31,147,documentary,4.9
34,user_34,user34@example.com,hash_password_34,2022-12-20,UK,Genre_5,content_creator,Recomendeitor,34,49,49,Content_49,2020-10-19,81,short,3.1
455,user_455,user455@example.com,hash_password_455,2022-08-22,Brazil,Genre_2,content_creator,Recomendeitor,455,96,96,Content_96,2019-05-06,19,short,4.9
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,444,186,186,Content_186,2018-07-19,56,series,3.5
237,user_237,user237@example.com,hash_password_237,2021-05-28,Italy,Genre_5,admin,Recomendeitor,237,123,123,Content_123,2014-12-19,88,short,2.1
212,user_212,user212@example.com,hash_password_212,2021-09-11,Germany,Genre_9,consumer,Recomendeitor,212,47,47,Content_47,2019-12-17,84,movie,2.7
821,user_821,user821@example.com,hash_password_821,2022-11-03,Japan,Genre_8,admin,Recomendeitor,821,25,25,Content_25,2020-04-09,45,short,4.7
140,user_140,user140@example.com,hash_password_140,2021-10-17,Germany,Genre_8,consumer,Recomendeitor,140,131,131,Content_131,2017-10-09,59,short,2.5
702,user_702,user702@example.com,hash_password_702,2020-02-11,Spain,,admin,Recomendeitor_Plus,702,173,173,Content_173,2010-09-29,103,series,1.7
608,user_608,user608@example.com,hash_password_608,2021-10-22,Brazil,Genre_6,admin,Recomendeitor,608,114,114,Content_114,2011-08-03,128,live,3.6
706,user_706,user706@example.com,hash_password_706,2022-10-26,Canada,Genre_9,moderator,Recomendeitor,706,180,180,Content_180,2021-04-17,110,live,2.2
982,user_982,user982@example.com,hash_password_982,2021-12-06,Canada,Genre_10,admin,Recomendeitor_Plus,982,99,99,Content_99,2017-06-15,157,short,4.0
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,361,96,96,Content_96,2019-05-06,19,short,4.9
304,user_304,user304@example.com,hash_password_304,2021-12-07,France,Genre_1,content_creator,Recomendeitor_Plus,304,34,34,Content_34,2021-06-09,137,documentary,2.0
296,user_296,user296@example.com,hash_password_296,2020-11-28,USA,Genre_5,admin,Recomendeitor,296,197,197,Content_197,2016-12-22,82,live,3.5
152,user_152,user152@example.com,hash_password_152,2020-06-26,Italy,Genre_7,content_creator,Recomendeitor_Plus,152,109,109,Content_109,2015-04-15,39,series,4.2
946,user_946,user946@example.com,hash_password_946,2021-08-13,Italy,Genre_2,content_creator,Recomendeitor_Plus,946,92,92,Content_92,2022-12-06,90,short,2.2
223,user_223,user223@example.com,hash_password_223,2021-06-09,India,Genre_6,admin,Recomendeitor,223,8,8,Content_8,2012-02-12,178,documentary,4.4
196,user_196,user196@example.com,hash_password_196,2022-04-07,Brazil,Genre_9,admin,Recomendeitor_Plus,196,155,155,Content_155,2017-08-06,65,live,4.1
600,user_600,user600@example.com,hash_password_600,2022-02-06,USA,,consumer,Recomendeitor,600,63,63,Content_63,2018-06-06,171,movie,2.3
299,user_299,user299@example.com,hash_password_299,2020-09-12,UK,Genre_2,content_creator,Recomendeitor_Plus,299,82,82,Content_82,2017-01-11,154,live,1.2
529,user_529,user529@example.com,hash_password_529,2022-08-26,Japan,Genre_10,moderator,Recomendeitor_Plus,529,25,25,Content_25,2020-04-09,45,short,4.7
488,user_488,user488@example.com,hash_password_488,2021-03-09,UK,,consumer,Recomendeitor_Plus,488,186,186,Content_186,2018-07-19,56,series,3.5
211,user_211,user211@example.com,hash_password_211,2021-04-29,UK,Genre_4,consumer,Recomendeitor,211,176,176,Content_176,2018-01-17,149,short,2.6
232,user_232,user232@example.com,hash_password_232,2022-09-07,USA,Genre_5,content_creator,Recomendeitor_Plus,232,129,129,Content_129,2018-01-13,96,series,3.1
870,user_870,user870@example.com,hash_password_870,2021-06-30,UK,Genre_10,moderator,Recomendeitor,870,8,8,Content_8,2012-02-12,178,documentary,4.4
695,user_695,user695@example.com,hash_password_695,2022-11-21,USA,Genre_10,consumer,Recomendeitor,695,124,124,Content_124,2018-08-29,102,movie,3.4
674,user_674,user674@example.com,hash_password_674,2022-06-13,India,Genre_6,consumer,Recomendeitor,674,149,149,Content_149,2015-01-30,91,live,3.9
367,user_367,user367@example.com,hash_password_367,2022-08-22,Brazil,Genre_6,consumer,Recomendeitor_Plus,367,98,98,Content_98,2014-11-25,61,documentary,3.7
481,user_481,user481@example.com,hash_password_481,2020-02-06,Germany,Genre_5,admin,Recomendeitor_Plus,481,101,101,Content_101,2018-03-31,123,movie,2.7
582,user_582,user582@example.com,hash_password_582,2022-11-11,Brazil,,consumer,Recomendeitor,582,111,111,Content_111,2010-03-26,68,live,4.0
572,user_572,user572@example.com,hash_password_572,2022-10-20,Japan,Genre_2,admin,Recomendeitor,572,157,157,Content_157,2018-03-29,154,documentary,2.5
179,user_179,user179@example.com,hash_password_179,2022-04-03,Canada,Genre_10,moderator,Recomendeitor_Plus,179,158,158,Content_158,2015-11-15,166,short,1.1
484,user_484,user484@example.com,hash_password_484,2021-09-10,India,Genre_2,consumer,Recomendeitor,484,3,3,Content_3,2020-02-15,147,live,4.7
589,user_589,user589@example.com,hash_password_589,2021-01-15,Spain,Genre_1,content_creator,Recomendeitor,589,135,135,Content_135,2013-03-30,78,movie,3.9
495,user_495,user495@example.com,hash_password_495,2021-05-29,France,Genre_1,admin,Recomendeitor_Plus,495,100,100,Content_100,2021-11-17,169,movie,4.4
969,user_969,user969@example.com,hash_password_969,2020-08-31,Japan,,admin,Recomendeitor,969,11,11,Content_11,2015-03-05,39,short,2.7
547,user_547,user547@example.com,hash_password_547,2021-08-11,Japan,Genre_6,consumer,Recomendeitor_Plus,547,160,160,Content_160,2019-05-23,69,movie,1.0
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,930,59,59,Content_59,2012-09-26,75,series,3.0
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,16,140,140,Content_140,2011-03-10,148,series,4.4
466,user_466,user466@example.com,hash_password_466,2021-01-20,Japan,Genre_5,consumer,Recomendeitor,466,79,79,Content_79,2021-03-10,62,documentary,3.2
402,user_402,user402@example.com,hash_password_402,2021-03-13,USA,Genre_9,consumer,Recomendeitor_Plus,402,38,38,Content_38,2022-12-25,44,short,3.0
294,user_294,user294@example.com,hash_password_294,2022-01-24,UK,Genre_3,admin,Recomendeitor,294,122,122,Content_122,2022-03-11,58,short,1.2
171,user_171,user171@example.com,hash_password_171,2022-09-19,UK,Genre_5,admin,Recomendeitor_Plus,171,152,152,Content_152,2021-03-24,150,movie,3.0
32,user_32,user32@example.com,hash_password_32,2020-01-11,UK,Genre_3,content_creator,Recomendeitor_Plus,32,65,65,Content_65,2021-04-10,153,short,1.8
263,user_263,user263@example.com,hash_password_263,2022-11-12,Spain,Genre_6,content_creator,Recomendeitor_Plus,263,146,146,Content_146,2010-01-16,164,documentary,4.9
215,user_215,user215@example.com,hash_password_215,2021-08-03,India,Genre_1,consumer,Recomendeitor,215,46,46,Content_46,2013-02-01,111,series,3.3
983,user_983,user983@example.com,hash_password_983,2020-04-20,UK,Genre_9,admin,Recomendeitor,983,125,125,Content_125,2022-01-01,163,movie,2.2
558,user_558,user558@example.com,hash_password_558,2020-11-22,Italy,Genre_2,moderator,Recomendeitor_Plus,558,56,56,Content_56,2015-06-18,132,series,2.7
189,user_189,user189@example.com,hash_password_189,2020-03-30,Spain,Genre_3,consumer,Recomendeitor,189,191,191,Content_191,2011-09-12,150,movie,3.7
786,user_786,user786@example.com,hash_password_786,2021-07-29,UK,Genre_6,moderator,Recomendeitor_Plus,786,7,7,Content_7,2017-06-21,30,series,2.3
583,user_583,user583@example.com,hash_password_583,2021-04-27,USA,Genre_10,content_creator,Recomendeitor,583,105,105,Content_105,2020-05-11,62,series,4.3
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,808,194,194,Content_194,2010-04-06,139,documentary,2.2
600,user_600,user600@example.com,hash_password_600,2022-02-06,USA,,consumer,Recomendeitor,600,40,40,Content_40,2012-12-24,32,live,1.2
846,user_846,user846@example.com,hash_password_846,2021-01-08,Brazil,Genre_1,admin,Recomendeitor,846,182,182,Content_182,2012-08-03,112,movie,4.5
946,user_946,user946@example.com,hash_password_946,2021-08-13,Italy,Genre_2,content_creator,Recomendeitor_Plus,946,159,159,Content_159,2015-08-28,170,short,4.4
261,user_261,user261@example.com,hash_password_261,2021-12-26,Canada,Genre_8,content_creator,Recomendeitor,261,97,97,Content_97,2012-03-25,63,series,1.9
182,user_182,user182@example.com,hash_password_182,2021-05-18,France,Genre_1,admin,Recomendeitor_Plus,182,52,52,Content_52,2017-12-30,43,series,2.4
505,user_505,user505@example.com,hash_password_505,2021-11-06,India,,consumer,Recomendeitor_Plus,505,31,31,Content_31,2019-10-15,150,movie,3.3
342,user_342,user342@example.com,hash_password_342,2020-03-02,India,,content_creator,Recomendeitor,342,162,162,Content_162,2019-03-31,147,documentary,4.9
954,user_954,user954@example.com,hash_password_954,2022-08-22,Japan,Genre_7,consumer,Recomendeitor,954,7,7,Content_7,2017-06-21,30,series,2.3
22,user_22,user22@example.com,hash_password_22,2022-05-21,USA,Genre_5,admin,Recomendeitor,22,144,144,Content_144,2018-08-21,156,series,2.4
74,user_74,user74@example.com,hash_password_74,2022-09-14,France,Genre_2,moderator,Recomendeitor_Plus,74,150,150,Content_150,2019-12-27,152,documentary,3.2
602,user_602,user602@example.com,hash_password_602,2021-01-14,Spain,Genre_1,moderator,Recomendeitor_Plus,602,181,181,Content_181,2021-02-03,57,series,2.2
847,user_847,user847@example.com,hash_password_847,2022-12-08,France,Genre_1,content_creator,Recomendeitor_Plus,847,91,91,Content_91,2017-07-09,40,series,2.2
166,user_166,user166@example.com,hash_password_166,2020-10-04,USA,Genre_2,consumer,Recomendeitor_Plus,166,17,17,Content_17,2018-05-27,17,short,2.6
234,user_234,user234@example.com,hash_password_234,2020-12-21,USA,Genre_10,moderator,Recomendeitor_Plus,234,125,125,Content_125,2022-01-01,163,movie,2.2
375,user_375,user375@example.com,hash_password_375,2020-07-24,Italy,Genre_10,content_creator,Recomendeitor,375,4,4,Content_4,2022-09-28,51,series,1.9
