id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,view_date,duration_viewed,recommendation_system,id,title,release_date,duration,content_type,rating
911,user_911,user911@example.com,hash_password_911,2020-06-08,USA,Genre_1,consumer,Recomendeitor,142,911,183,2022-04-17,81,Recomendeitor,183,Content_183,2018-06-05,37,documentary,3.7
382,user_382,user382@example.com,hash_password_382,2021-11-11,Brazil,Genre_7,moderator,Recomendeitor,143,382,60,2022-09-15,158,Recomendeitor,60,Content_60,2015-08-12,177,live,1.8
412,user_412,user412@example.com,hash_password_412,2021-01-25,India,Genre_5,admin,Recomendeitor,144,412,99,2021-10-01,120,Recomendeitor,99,Content_99,2017-06-15,157,short,4.0
664,user_664,user664@example.com,hash_password_664,2022-04-22,France,Genre_6,content_creator,Recomendeitor,145,664,62,2021-06-20,52,Recomendeitor_Plus,62,Content_62,2021-10-20,128,movie,1.7
584,user_584,user584@example.com,hash_password_584,2020-12-14,Spain,Genre_7,content_creator,Recomendeitor,146,584,30,2022-05-10,91,Recomendeitor_Plus,30,Content_30,2021-06-21,46,series,2.0
363,user_363,user363@example.com,hash_password_363,2021-05-06,Spain,Genre_7,admin,Recomendeitor_Plus,147,363,22,2021-05-28,137,Recomendeitor_Plus,22,Content_22,2017-05-08,144,movie,2.5
509,user_509,user509@example.com,hash_password_509,2022-07-30,Germany,Genre_3,consumer,Recomendeitor_Plus,148,509,126,2022-04-28,22,Recomendeitor_Plus,126,Content_126,2014-08-27,27,series,3.9
137,user_137,user137@example.com,hash_password_137,2022-09-01,India,Genre_8,moderator,Recomendeitor_Plus,149,137,157,2021-07-14,34,Recomendeitor_Plus,157,Content_157,2018-03-29,154,documentary,2.5
175,user_175,user175@example.com,hash_password_175,2020-08-25,Brazil,Genre_2,content_creator,Recomendeitor,150,175,169,2022-06-11,110,Recomendeitor_Plus,169,Content_169,2019-09-24,117,live,1.2
289,user_289,user289@example.com,hash_password_289,2020-01-23,USA,Genre_8,moderator,Recomendeitor,151,289,42,2022-08-10,49,Recomendeitor,42,Content_42,2018-10-30,43,movie,1.7
958,user_958,user958@example.com,hash_password_958,2020-11-18,Italy,Genre_10,admin,Recomendeitor,152,958,98,2022-07-14,129,Recomendeitor_Plus,98,Content_98,2014-11-25,61,documentary,3.7
481,user_481,user481@example.com,hash_password_481,2020-02-06,Germany,Genre_5,admin,Recomendeitor_Plus,153,481,193,2022-08-20,73,Recomendeitor_Plus,193,Content_193,2017-10-10,40,movie,3.2
19,user_19,user19@example.com,hash_password_19,2022-02-24,Spain,,moderator,Recomendeitor_Plus,154,19,31,2022-05-28,84,Recomendeitor_Plus,31,Content_31,2019-10-15,150,movie,3.3
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,155,195,158,2022-06-13,53,Recomendeitor_Plus,158,Content_158,2015-11-15,166,short,1.1
330,user_330,user330@example.com,hash_password_330,2020-10-15,India,Genre_7,content_creator,Recomendeitor,156,330,112,2022-10-14,100,Recomendeitor,112,Content_112,2019-05-25,17,documentary,2.6
936,user_936,user936@example.com,hash_password_936,2020-05-12,USA,Genre_9,moderator,Recomendeitor_Plus,157,936,146,2021-04-17,124,Recomendeitor_Plus,146,Content_146,2010-01-16,164,documentary,4.9
175,user_175,user175@example.com,hash_password_175,2020-08-25,Brazil,Genre_2,content_creator,Recomendeitor,158,175,122,2022-05-03,168,Recomendeitor,122,Content_122,2022-03-11,58,short,1.2
449,user_449,user449@example.com,hash_password_449,2021-01-22,USA,Genre_4,content_creator,Recomendeitor_Plus,159,449,17,2021-03-17,45,Recomendeitor,17,Content_17,2018-05-27,17,short,2.6
925,user_925,user925@example.com,hash_password_925,2021-09-14,Japan,Genre_9,consumer,Recomendeitor_Plus,160,925,38,2022-12-03,137,Recomendeitor_Plus,38,Content_38,2022-12-25,44,short,3.0
946,user_946,user946@example.com,hash_password_946,2021-08-13,Italy,Genre_2,content_creator,Recomendeitor_Plus,161,946,142,2022-05-03,105,Recomendeitor_Plus,142,Content_142,2017-01-22,74,live,4.2
354,user_354,user354@example.com,hash_password_354,2021-05-03,India,Genre_3,consumer,Recomendeitor_Plus,162,354,110,2022-05-18,150,Recomendeitor,110,Content_110,2019-05-16,13,documentary,4.9
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,163,499,184,2021-01-31,146,Recomendeitor,184,Content_184,2010-08-19,50,documentary,4.2
141,user_141,user141@example.com,hash_password_141,2022-07-15,Japan,Genre_8,moderator,Recomendeitor_Plus,164,141,22,2021-08-28,106,Recomendeitor_Plus,22,Content_22,2017-05-08,144,movie,2.5
758,user_758,user758@example.com,hash_password_758,2020-09-11,France,Genre_7,content_creator,Recomendeitor_Plus,165,758,195,2022-09-05,43,Recomendeitor,195,Content_195,2022-04-17,25,short,2.2
897,user_897,user897@example.com,hash_password_897,2020-10-05,India,Genre_7,consumer,Recomendeitor_Plus,166,897,56,2021-12-09,167,Recomendeitor_Plus,56,Content_56,2015-06-18,132,series,2.7
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,167,930,119,2021-01-26,134,Recomendeitor_Plus,119,Content_119,2021-01-07,136,documentary,4.1
93,user_93,user93@example.com,hash_password_93,2021-08-12,France,Genre_3,admin,Recomendeitor,168,93,147,2022-03-27,48,Recomendeitor,147,Content_147,2014-10-24,171,live,4.4
944,user_944,user944@example.com,hash_password_944,2020-12-16,Brazil,Genre_6,consumer,Recomendeitor,169,944,57,2021-10-11,126,Recomendeitor_Plus,57,Content_57,2021-05-27,111,documentary,4.1
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,170,239,172,2022-07-23,7,Recomendeitor_Plus,172,Content_172,2016-12-27,34,documentary,4.5
205,user_205,user205@example.com,hash_password_205,2022-07-31,UK,Genre_5,admin,Recomendeitor_Plus,171,205,35,2021-04-13,16,Recomendeitor_Plus,35,Content_35,2014-08-02,136,movie,1.8
560,user_560,user560@example.com,hash_password_560,2022-06-19,Germany,,moderator,Recomendeitor,172,560,114,2021-03-12,129,Recomendeitor,114,Content_114,2011-08-03,128,live,3.6
433,user_433,user433@example.com,hash_password_433,2020-08-19,Japan,Genre_2,admin,Recomendeitor_Plus,173,433,125,2022-12-08,115,Recomendeitor,125,Content_125,2022-01-01,163,movie,2.2
245,user_245,user245@example.com,hash_password_245,2022-04-17,Spain,Genre_4,consumer,Recomendeitor_Plus,174,245,129,2021-08-18,37,Recomendeitor,129,Content_129,2018-01-13,96,series,3.1
832,user_832,user832@example.com,hash_password_832,2021-06-12,USA,Genre_1,content_creator,Recomendeitor_Plus,175,832,52,2021-09-11,165,Recomendeitor_Plus,52,Content_52,2017-12-30,43,series,2.4
317,user_317,user317@example.com,hash_password_317,2022-04-22,UK,Genre_6,consumer,Recomendeitor,176,317,85,2022-08-04,125,Recomendeitor,85,Content_85,2018-10-27,30,series,1.0
925,user_925,user925@example.com,hash_password_925,2021-09-14,Japan,Genre_9,consumer,Recomendeitor_Plus,177,925,198,2021-11-19,81,Recomendeitor,198,Content_198,2021-02-20,175,short,2.3
295,user_295,user295@example.com,hash_password_295,2022-01-17,USA,Genre_2,content_creator,Recomendeitor,178,295,165,2021-05-17,62,Recomendeitor,165,Content_165,2015-06-23,22,series,3.8
640,user_640,user640@example.com,hash_password_640,2022-01-22,Brazil,Genre_7,content_creator,Recomendeitor,179,640,65,2021-06-05,72,Recomendeitor_Plus,65,Content_65,2021-04-10,153,short,1.8
856,user_856,user856@example.com,hash_password_856,2021-09-20,USA,Genre_5,consumer,Recomendeitor,180,856,179,2021-04-13,125,Recomendeitor_Plus,179,Content_179,2016-07-27,154,documentary,1.6
282,user_282,user282@example.com,hash_password_282,2020-04-27,Spain,Genre_9,content_creator,Recomendeitor,181,282,129,2022-09-03,161,Recomendeitor,129,Content_129,2018-01-13,96,series,3.1
17,user_17,user17@example.com,hash_password_17,2020-12-05,Canada,Genre_9,moderator,Recomendeitor_Plus,182,17,21,2022-02-23,66,Recomendeitor,21,Content_21,2010-09-05,39,movie,4.0
71,user_71,user71@example.com,hash_password_71,2021-08-13,Brazil,,consumer,Recomendeitor_Plus,183,71,181,2022-11-12,30,Recomendeitor,181,Content_181,2021-02-03,57,series,2.2
269,user_269,user269@example.com,hash_password_269,2021-06-11,USA,Genre_4,content_creator,Recomendeitor_Plus,184,269,16,2021-10-12,20,Recomendeitor_Plus,16,Content_16,2019-03-10,123,live,2.2
325,user_325,user325@example.com,hash_password_325,2022-04-05,Canada,Genre_9,admin,Recomendeitor,185,325,123,2022-02-17,82,Recomendeitor,123,Content_123,2014-12-19,88,short,2.1
794,user_794,user794@example.com,hash_password_794,2020-06-12,UK,Genre_8,content_creator,Recomendeitor,186,794,61,2022-01-25,107,Recomendeitor_Plus,61,Content_61,2017-01-01,154,live,3.4
305,user_305,user305@example.com,hash_password_305,2021-03-19,UK,Genre_1,admin,Recomendeitor_Plus,187,305,54,2022-12-11,152,Recomendeitor_Plus,54,Content_54,2016-12-12,70,documentary,4.8
451,user_451,user451@example.com,hash_password_451,2020-06-08,France,Genre_1,content_creator,Recomendeitor_Plus,188,451,168,2021-07-31,132,Recomendeitor_Plus,168,Content_168,2014-01-23,33,documentary,4.9
7,user_7,user7@example.com,hash_password_7,2020-08-04,UK,Genre_8,content_creator,Recomendeitor,189,7,26,2022-10-08,37,Recomendeitor,26,Content_26,2014-04-05,34,live,4.8
314,user_314,user314@example.com,hash_password_314,2020-12-04,Japan,Genre_1,content_creator,Recomendeitor,190,314,80,2021-05-08,132,Recomendeitor,80,Content_80,2019-03-26,48,short,2.1
817,user_817,user817@example.com,hash_password_817,2021-01-13,Brazil,Genre_3,admin,Recomendeitor_Plus,191,817,65,2021-07-19,77,Recomendeitor_Plus,65,Content_65,2021-04-10,153,short,1.8
103,user_103,user103@example.com,hash_password_103,2020-02-19,Italy,Genre_1,content_creator,Recomendeitor_Plus,192,103,100,2022-12-11,89,Recomendeitor_Plus,100,Content_100,2021-11-17,169,movie,4.4
821,user_821,user821@example.com,hash_password_821,2022-11-03,Japan,Genre_8,admin,Recomendeitor,193,821,74,2022-10-03,146,Recomendeitor_Plus,74,Content_74,2015-07-02,129,movie,3.8
193,user_193,user193@example.com,hash_password_193,2020-05-13,Brazil,Genre_2,content_creator,Recomendeitor,194,193,192,2022-01-10,88,Recomendeitor_Plus,192,Content_192,2018-12-13,109,documentary,1.2
753,user_753,user753@example.com,hash_password_753,2021-07-27,Japan,Genre_10,admin,Recomendeitor,195,753,171,2022-09-19,176,Recomendeitor,171,Content_171,2013-12-22,26,series,3.9
574,user_574,user574@example.com,hash_password_574,2021-03-16,Brazil,,moderator,Recomendeitor_Plus,196,574,17,2021-08-18,33,Recomendeitor,17,Content_17,2018-05-27,17,short,2.6
529,user_529,user529@example.com,hash_password_529,2022-08-26,Japan,Genre_10,moderator,Recomendeitor_Plus,197,529,121,2022-08-03,58,Recomendeitor_Plus,121,Content_121,2018-06-24,114,movie,4.8
171,user_171,user171@example.com,hash_password_171,2022-09-19,UK,Genre_5,admin,Recomendeitor_Plus,198,171,187,2022-11-08,28,Recomendeitor_Plus,187,Content_187,2020-01-16,155,series,3.3
537,user_537,user537@example.com,hash_password_537,2021-09-26,India,Genre_7,moderator,Recomendeitor,199,537,23,2021-09-21,35,Recomendeitor_Plus,23,Content_23,2022-07-01,76,series,2.6
251,user_251,user251@example.com,hash_password_251,2022-01-04,Brazil,,content_creator,Recomendeitor,200,251,135,2022-09-17,125,Recomendeitor,135,Content_135,2013-03-30,78,movie,3.9
765,user_765,user765@example.com,hash_password_765,2022-11-18,Japan,Genre_4,content_creator,Recomendeitor,201,765,172,2021-03-31,138,Recomendeitor_Plus,172,Content_172,2016-12-27,34,documentary,4.5
387,user_387,user387@example.com,hash_password_387,2022-10-12,France,Genre_8,moderator,Recomendeitor_Plus,202,387,181,2021-12-30,65,Recomendeitor,181,Content_181,2021-02-03,57,series,2.2
207,user_207,user207@example.com,hash_password_207,2020-11-25,Germany,Genre_6,admin,Recomendeitor_Plus,203,207,71,2021-02-28,42,Recomendeitor_Plus,71,Content_71,2011-07-02,43,live,4.2
541,user_541,user541@example.com,hash_password_541,2021-04-04,Spain,Genre_9,admin,Recomendeitor_Plus,204,541,108,2021-04-20,85,Recomendeitor,108,Content_108,2012-09-11,31,movie,4.6
629,user_629,user629@example.com,hash_password_629,2021-10-24,Spain,,moderator,Recomendeitor_Plus,205,629,79,2022-08-09,137,Recomendeitor,79,Content_79,2021-03-10,62,documentary,3.2
416,user_416,user416@example.com,hash_password_416,2021-10-20,France,Genre_7,admin,Recomendeitor_Plus,206,416,162,2021-06-25,111,Recomendeitor_Plus,162,Content_162,2019-03-31,147,documentary,4.9
794,user_794,user794@example.com,hash_password_794,2020-06-12,UK,Genre_8,content_creator,Recomendeitor,207,794,46,2022-10-31,15,Recomendeitor,46,Content_46,2013-02-01,111,series,3.3
380,user_380,user380@example.com,hash_password_380,2021-03-18,UK,Genre_3,content_creator,Recomendeitor_Plus,208,380,196,2022-06-10,69,Recomendeitor,196,Content_196,2012-06-14,146,series,2.4
144,user_144,user144@example.com,hash_password_144,2021-08-15,Italy,Genre_4,moderator,Recomendeitor,209,144,78,2022-07-17,105,Recomendeitor,78,Content_78,2010-01-08,127,live,4.5
25,user_25,user25@example.com,hash_password_25,2022-12-25,India,Genre_4,admin,Recomendeitor_Plus,210,25,16,2022-06-08,150,Recomendeitor,16,Content_16,2019-03-10,123,live,2.2
822,user_822,user822@example.com,hash_password_822,2021-08-11,India,Genre_8,consumer,Recomendeitor_Plus,211,822,71,2021-11-05,64,Recomendeitor_Plus,71,Content_71,2011-07-02,43,live,4.2
668,user_668,user668@example.com,hash_password_668,2020-11-17,France,Genre_6,moderator,Recomendeitor,212,668,96,2022-10-19,41,Recomendeitor_Plus,96,Content_96,2019-05-06,19,short,4.9
73,user_73,user73@example.com,hash_password_73,2021-12-05,Canada,Genre_10,consumer,Recomendeitor_Plus,213,73,147,2022-09-17,71,Recomendeitor_Plus,147,Content_147,2014-10-24,171,live,4.4
632,user_632,user632@example.com,hash_password_632,2020-09-04,France,Genre_7,admin,Recomendeitor_Plus,214,632,2,2022-03-09,56,Recomendeitor_Plus,2,Content_2,2015-03-27,63,live,2.4
824,user_824,user824@example.com,hash_password_824,2020-02-14,Spain,Genre_7,content_creator,Recomendeitor_Plus,215,824,10,2021-10-12,151,Recomendeitor_Plus,10,Content_10,2021-09-19,44,short,1.4
833,user_833,user833@example.com,hash_password_833,2021-03-10,France,Genre_5,content_creator,Recomendeitor_Plus,216,833,178,2021-03-12,25,Recomendeitor,178,Content_178,2016-06-26,51,live,4.5
93,user_93,user93@example.com,hash_password_93,2021-08-12,France,Genre_3,admin,Recomendeitor,217,93,125,2022-09-07,105,Recomendeitor,125,Content_125,2022-01-01,163,movie,2.2
505,user_505,user505@example.com,hash_password_505,2021-11-06,India,,consumer,Recomendeitor_Plus,218,505,81,2021-11-03,134,Recomendeitor,81,Content_81,2017-11-10,74,documentary,2.7
598,user_598,user598@example.com,hash_password_598,2022-12-17,India,Genre_6,admin,Recomendeitor_Plus,219,598,140,2021-01-11,119,Recomendeitor,140,Content_140,2011-03-10,148,series,4.4
336,user_336,user336@example.com,hash_password_336,2021-09-19,UK,Genre_5,moderator,Recomendeitor,220,336,70,2021-07-25,162,Recomendeitor_Plus,70,Content_70,2017-09-27,168,short,2.6
425,user_425,user425@example.com,hash_password_425,2021-11-17,Japan,,admin,Recomendeitor_Plus,221,425,150,2022-02-21,9,Recomendeitor_Plus,150,Content_150,2019-12-27,152,documentary,3.2
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,222,499,32,2021-04-06,60,Recomendeitor,32,Content_32,2019-12-28,145,short,2.4
364,user_364,user364@example.com,hash_password_364,2020-04-22,Spain,Genre_8,admin,Recomendeitor,223,364,105,2021-12-20,125,Recomendeitor_Plus,105,Content_105,2020-05-11,62,series,4.3
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,224,947,84,2021-10-14,49,Recomendeitor,84,Content_84,2013-03-11,22,live,4.1
630,user_630,user630@example.com,hash_password_630,2022-05-01,Canada,Genre_2,admin,Recomendeitor_Plus,225,630,129,2022-06-07,51,Recomendeitor,129,Content_129,2018-01-13,96,series,3.1
745,user_745,user745@example.com,hash_password_745,2022-01-05,UK,Genre_2,admin,Recomendeitor_Plus,226,745,182,2022-08-05,70,Recomendeitor_Plus,182,Content_182,2012-08-03,112,movie,4.5
199,user_199,user199@example.com,hash_password_199,2022-10-21,Canada,,consumer,Recomendeitor_Plus,227,199,58,2022-06-07,37,Recomendeitor_Plus,58,Content_58,2011-10-12,25,movie,2.9
718,user_718,user718@example.com,hash_password_718,2020-11-24,USA,,moderator,Recomendeitor_Plus,228,718,198,2021-07-23,31,Recomendeitor_Plus,198,Content_198,2021-02-20,175,short,2.3
413,user_413,user413@example.com,hash_password_413,2020-03-19,France,Genre_5,admin,Recomendeitor_Plus,229,413,146,2022-03-31,169,Recomendeitor_Plus,146,Content_146,2010-01-16,164,documentary,4.9
339,user_339,user339@example.com,hash_password_339,2021-01-17,Brazil,Genre_3,content_creator,Recomendeitor,230,339,134,2021-10-23,62,Recomendeitor_Plus,134,Content_134,2016-07-11,143,documentary,3.8
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,231,659,45,2022-10-01,93,Recomendeitor_Plus,45,Content_45,2014-09-25,167,short,4.8
962,user_962,user962@example.com,hash_password_962,2022-10-22,USA,Genre_9,content_creator,Recomendeitor_Plus,232,962,97,2022-05-11,14,Recomendeitor_Plus,97,Content_97,2012-03-25,63,series,1.9
937,user_937,user937@example.com,hash_password_937,2021-01-20,India,,content_creator,Recomendeitor_Plus,233,937,23,2021-10-16,164,Recomendeitor,23,Content_23,2022-07-01,76,series,2.6
429,user_429,user429@example.com,hash_password_429,2020-01-16,Germany,Genre_5,moderator,Recomendeitor_Plus,234,429,23,2021-03-26,164,Recomendeitor_Plus,23,Content_23,2022-07-01,76,series,2.6
783,user_783,user783@example.com,hash_password_783,2022-04-07,Canada,Genre_3,moderator,Recomendeitor_Plus,235,783,154,2022-06-09,79,Recomendeitor,154,Content_154,2012-07-12,121,documentary,1.7
899,user_899,user899@example.com,hash_password_899,2020-01-22,Spain,Genre_6,content_creator,Recomendeitor,236,899,135,2021-07-01,8,Recomendeitor,135,Content_135,2013-03-30,78,movie,3.9
139,user_139,user139@example.com,hash_password_139,2022-11-23,Spain,Genre_3,content_creator,Recomendeitor,237,139,79,2022-01-02,154,Recomendeitor_Plus,79,Content_79,2021-03-10,62,documentary,3.2
693,user_693,user693@example.com,hash_password_693,2021-06-06,France,Genre_7,content_creator,Recomendeitor_Plus,238,693,44,2021-01-20,36,Recomendeitor,44,Content_44,2017-07-10,13,series,2.1
942,user_942,user942@example.com,hash_password_942,2022-07-15,France,Genre_6,admin,Recomendeitor_Plus,239,942,27,2022-04-27,48,Recomendeitor_Plus,27,Content_27,2010-06-10,46,series,3.3
542,user_542,user542@example.com,hash_password_542,2022-05-11,Italy,Genre_1,consumer,Recomendeitor_Plus,240,542,26,2022-11-18,85,Recomendeitor,26,Content_26,2014-04-05,34,live,4.8
57,user_57,user57@example.com,hash_password_57,2022-09-03,Canada,,consumer,Recomendeitor_Plus,241,57,97,2022-03-13,28,Recomendeitor,97,Content_97,2012-03-25,63,series,1.9
232,user_232,user232@example.com,hash_password_232,2022-09-07,USA,Genre_5,content_creator,Recomendeitor_Plus,242,232,36,2021-09-12,51,Recomendeitor,36,Content_36,2019-10-21,10,documentary,4.7
658,user_658,user658@example.com,hash_password_658,2020-08-25,Spain,Genre_2,moderator,Recomendeitor,243,658,109,2022-12-12,104,Recomendeitor_Plus,109,Content_109,2015-04-15,39,series,4.2
