id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,recommended_by,recommendation_date,id,title,release_date,duration,content_type,rating
336,user_336,user336@example.com,hash_password_336,2021-09-19,UK,Genre_5,moderator,Recomendeitor,146,336,167,Recomendeitor_Plus,2021-03-14,167,Content_167,2021-11-13,170,short,3.2
945,user_945,user945@example.com,hash_password_945,2022-03-22,UK,Genre_2,content_creator,Recomendeitor,147,945,64,Recomendeitor_Plus,2022-07-22,64,Content_64,2014-11-26,133,series,4.4
358,user_358,user358@example.com,hash_password_358,2020-07-22,Japan,,moderator,Recomendeitor,148,358,118,Recomendeitor_Plus,2021-12-23,118,Content_118,2011-12-31,107,documentary,1.7
122,user_122,user122@example.com,hash_password_122,2022-04-17,Japan,Genre_8,moderator,Recomendeitor,149,122,158,Recomendeitor_Plus,2022-05-09,158,Content_158,2015-11-15,166,short,1.1
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,150,444,191,Recomendeitor_Plus,2022-05-31,191,Content_191,2011-09-12,150,movie,3.7
359,user_359,user359@example.com,hash_password_359,2022-11-09,Spain,Genre_8,admin,Recomendeitor_Plus,151,359,114,Recomendeitor,2022-06-26,114,Content_114,2011-08-03,128,live,3.6
602,user_602,user602@example.com,hash_password_602,2021-01-14,Spain,Genre_1,moderator,Recomendeitor_Plus,152,602,159,Recomendeitor,2021-10-06,159,Content_159,2015-08-28,170,short,4.4
346,user_346,user346@example.com,hash_password_346,2022-10-18,Brazil,Genre_7,moderator,Recomendeitor_Plus,153,346,87,Recomendeitor_Plus,2022-10-23,87,Content_87,2020-08-04,62,short,3.1
193,user_193,user193@example.com,hash_password_193,2020-05-13,Brazil,Genre_2,content_creator,Recomendeitor,154,193,40,Recomendeitor_Plus,2021-02-19,40,Content_40,2012-12-24,32,live,1.2
416,user_416,user416@example.com,hash_password_416,2021-10-20,France,Genre_7,admin,Recomendeitor_Plus,155,416,161,Recomendeitor,2022-09-11,161,Content_161,2022-12-24,129,short,3.8
377,user_377,user377@example.com,hash_password_377,2020-04-16,Germany,,consumer,Recomendeitor_Plus,156,377,191,Recomendeitor,2022-02-20,191,Content_191,2011-09-12,150,movie,3.7
463,user_463,user463@example.com,hash_password_463,2021-05-31,Japan,Genre_9,moderator,Recomendeitor,157,463,25,Recomendeitor,2021-11-05,25,Content_25,2020-04-09,45,short,4.7
756,user_756,user756@example.com,hash_password_756,2022-08-01,Spain,Genre_6,moderator,Recomendeitor,158,756,164,Recomendeitor,2021-06-19,164,Content_164,2017-09-30,158,documentary,1.9
661,user_661,user661@example.com,hash_password_661,2021-10-06,France,,admin,Recomendeitor_Plus,159,661,152,Recomendeitor_Plus,2021-11-30,152,Content_152,2021-03-24,150,movie,3.0
146,user_146,user146@example.com,hash_password_146,2021-12-28,USA,Genre_6,admin,Recomendeitor,160,146,95,Recomendeitor_Plus,2022-10-03,95,Content_95,2014-07-18,83,live,3.9
478,user_478,user478@example.com,hash_password_478,2021-04-19,India,Genre_9,consumer,Recomendeitor_Plus,161,478,186,Recomendeitor,2021-06-14,186,Content_186,2018-07-19,56,series,3.5
828,user_828,user828@example.com,hash_password_828,2022-01-27,Brazil,Genre_6,admin,Recomendeitor,162,828,167,Recomendeitor,2022-01-20,167,Content_167,2021-11-13,170,short,3.2
890,user_890,user890@example.com,hash_password_890,2022-07-16,Brazil,Genre_2,moderator,Recomendeitor_Plus,163,890,46,Recomendeitor_Plus,2021-07-28,46,Content_46,2013-02-01,111,series,3.3
653,user_653,user653@example.com,hash_password_653,2020-08-02,India,Genre_8,content_creator,Recomendeitor,164,653,138,Recomendeitor_Plus,2021-09-08,138,Content_138,2022-09-12,166,series,3.8
408,user_408,user408@example.com,hash_password_408,2022-09-12,Japan,Genre_8,content_creator,Recomendeitor,165,408,32,Recomendeitor_Plus,2022-10-06,32,Content_32,2019-12-28,145,short,2.4
286,user_286,user286@example.com,hash_password_286,2020-03-19,Brazil,Genre_1,content_creator,Recomendeitor_Plus,166,286,97,Recomendeitor,2021-08-09,97,Content_97,2012-03-25,63,series,1.9
898,user_898,user898@example.com,hash_password_898,2021-04-14,Brazil,Genre_8,content_creator,Recomendeitor,167,898,164,Recomendeitor_Plus,2021-09-20,164,Content_164,2017-09-30,158,documentary,1.9
851,user_851,user851@example.com,hash_password_851,2021-11-27,Canada,,moderator,Recomendeitor,168,851,156,Recomendeitor,2022-03-02,156,Content_156,2019-03-01,174,series,3.9
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,169,111,144,Recomendeitor,2022-03-25,144,Content_144,2018-08-21,156,series,2.4
620,user_620,user620@example.com,hash_password_620,2021-12-22,India,Genre_9,admin,Recomendeitor_Plus,170,620,16,Recomendeitor,2021-04-12,16,Content_16,2019-03-10,123,live,2.2
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,171,879,18,Recomendeitor_Plus,2022-03-16,18,Content_18,2017-06-13,35,documentary,4.7
793,user_793,user793@example.com,hash_password_793,2022-01-31,UK,Genre_10,admin,Recomendeitor,172,793,136,Recomendeitor_Plus,2022-10-25,136,Content_136,2020-03-13,130,series,2.8
50,user_50,user50@example.com,hash_password_50,2021-12-14,Brazil,Genre_2,admin,Recomendeitor,173,50,75,Recomendeitor,2022-01-12,75,Content_75,2011-12-22,135,documentary,4.1
14,user_14,user14@example.com,hash_password_14,2020-02-19,UK,Genre_6,consumer,Recomendeitor_Plus,174,14,198,Recomendeitor_Plus,2022-09-05,198,Content_198,2021-02-20,175,short,2.3
134,user_134,user134@example.com,hash_password_134,2020-03-14,Spain,Genre_3,moderator,Recomendeitor,175,134,1,Recomendeitor,2021-09-24,1,Content_1,2012-10-28,76,live,1.0
588,user_588,user588@example.com,hash_password_588,2020-03-12,France,Genre_4,content_creator,Recomendeitor_Plus,176,588,190,Recomendeitor_Plus,2022-11-26,190,Content_190,2017-06-28,22,short,1.0
596,user_596,user596@example.com,hash_password_596,2022-06-13,India,Genre_2,admin,Recomendeitor,177,596,125,Recomendeitor,2022-06-15,125,Content_125,2022-01-01,163,movie,2.2
343,user_343,user343@example.com,hash_password_343,2022-08-20,Germany,Genre_7,consumer,Recomendeitor_Plus,178,343,38,Recomendeitor,2022-08-16,38,Content_38,2022-12-25,44,short,3.0
670,user_670,user670@example.com,hash_password_670,2021-08-28,Japan,Genre_8,admin,Recomendeitor,179,670,45,Recomendeitor_Plus,2021-02-07,45,Content_45,2014-09-25,167,short,4.8
286,user_286,user286@example.com,hash_password_286,2020-03-19,Brazil,Genre_1,content_creator,Recomendeitor_Plus,180,286,186,Recomendeitor_Plus,2021-02-05,186,Content_186,2018-07-19,56,series,3.5
934,user_934,user934@example.com,hash_password_934,2022-05-24,USA,Genre_9,content_creator,Recomendeitor_Plus,181,934,81,Recomendeitor,2021-03-19,81,Content_81,2017-11-10,74,documentary,2.7
314,user_314,user314@example.com,hash_password_314,2020-12-04,Japan,Genre_1,content_creator,Recomendeitor,182,314,129,Recomendeitor_Plus,2022-05-02,129,Content_129,2018-01-13,96,series,3.1
606,user_606,user606@example.com,hash_password_606,2020-01-09,India,,admin,Recomendeitor,183,606,32,Recomendeitor,2022-09-01,32,Content_32,2019-12-28,145,short,2.4
297,user_297,user297@example.com,hash_password_297,2021-09-14,France,Genre_3,moderator,Recomendeitor_Plus,184,297,136,Recomendeitor,2022-10-12,136,Content_136,2020-03-13,130,series,2.8
606,user_606,user606@example.com,hash_password_606,2020-01-09,India,,admin,Recomendeitor,185,606,118,Recomendeitor,2021-12-23,118,Content_118,2011-12-31,107,documentary,1.7
569,user_569,user569@example.com,hash_password_569,2022-03-05,Italy,Genre_8,content_creator,Recomendeitor,186,569,40,Recomendeitor,2021-01-13,40,Content_40,2012-12-24,32,live,1.2
164,user_164,user164@example.com,hash_password_164,2021-02-13,Germany,,consumer,Recomendeitor_Plus,187,164,184,Recomendeitor,2021-04-07,184,Content_184,2010-08-19,50,documentary,4.2
832,user_832,user832@example.com,hash_password_832,2021-06-12,USA,Genre_1,content_creator,Recomendeitor_Plus,188,832,191,Recomendeitor,2022-12-23,191,Content_191,2011-09-12,150,movie,3.7
497,user_497,user497@example.com,hash_password_497,2020-06-28,Italy,Genre_8,admin,Recomendeitor,189,497,74,Recomendeitor,2022-10-29,74,Content_74,2015-07-02,129,movie,3.8
610,user_610,user610@example.com,hash_password_610,2020-09-30,Brazil,Genre_9,consumer,Recomendeitor,190,610,111,Recomendeitor,2021-05-03,111,Content_111,2010-03-26,68,live,4.0
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,191,16,103,Recomendeitor_Plus,2021-12-09,103,Content_103,2010-06-29,165,series,2.3
344,user_344,user344@example.com,hash_password_344,2020-05-07,Germany,Genre_2,admin,Recomendeitor,192,344,103,Recomendeitor_Plus,2021-12-21,103,Content_103,2010-06-29,165,series,2.3
78,user_78,user78@example.com,hash_password_78,2021-07-05,India,Genre_1,consumer,Recomendeitor,193,78,74,Recomendeitor,2021-01-01,74,Content_74,2015-07-02,129,movie,3.8
346,user_346,user346@example.com,hash_password_346,2022-10-18,Brazil,Genre_7,moderator,Recomendeitor_Plus,194,346,164,Recomendeitor,2021-11-29,164,Content_164,2017-09-30,158,documentary,1.9
72,user_72,user72@example.com,hash_password_72,2021-03-07,France,Genre_6,content_creator,Recomendeitor,195,72,114,Recomendeitor,2021-06-07,114,Content_114,2011-08-03,128,live,3.6
270,user_270,user270@example.com,hash_password_270,2020-06-18,France,Genre_3,consumer,Recomendeitor_Plus,196,270,123,Recomendeitor_Plus,2022-06-19,123,Content_123,2014-12-19,88,short,2.1
287,user_287,user287@example.com,hash_password_287,2022-10-10,Canada,Genre_9,moderator,Recomendeitor_Plus,197,287,57,Recomendeitor,2022-12-08,57,Content_57,2021-05-27,111,documentary,4.1
66,user_66,user66@example.com,hash_password_66,2020-12-20,Japan,Genre_6,content_creator,Recomendeitor_Plus,198,66,74,Recomendeitor,2021-04-13,74,Content_74,2015-07-02,129,movie,3.8
880,user_880,user880@example.com,hash_password_880,2020-07-04,UK,Genre_9,admin,Recomendeitor_Plus,199,880,83,Recomendeitor,2022-11-17,83,Content_83,2010-12-03,167,movie,1.5
68,user_68,user68@example.com,hash_password_68,2020-05-03,Brazil,Genre_8,consumer,Recomendeitor,200,68,173,Recomendeitor_Plus,2022-05-20,173,Content_173,2010-09-29,103,series,1.7
193,user_193,user193@example.com,hash_password_193,2020-05-13,Brazil,Genre_2,content_creator,Recomendeitor,201,193,79,Recomendeitor_Plus,2021-08-23,79,Content_79,2021-03-10,62,documentary,3.2
55,user_55,user55@example.com,hash_password_55,2022-05-07,Brazil,,moderator,Recomendeitor,202,55,130,Recomendeitor_Plus,2021-05-04,130,Content_130,2014-02-23,97,live,3.0
980,user_980,user980@example.com,hash_password_980,2021-03-15,France,Genre_6,consumer,Recomendeitor,203,980,93,Recomendeitor,2022-11-11,93,Content_93,2010-11-17,32,series,1.9
379,user_379,user379@example.com,hash_password_379,2021-07-28,Japan,Genre_2,content_creator,Recomendeitor,204,379,196,Recomendeitor,2022-12-26,196,Content_196,2012-06-14,146,series,2.4
974,user_974,user974@example.com,hash_password_974,2022-07-11,Spain,Genre_9,moderator,Recomendeitor_Plus,205,974,50,Recomendeitor_Plus,2022-11-12,50,Content_50,2018-05-14,12,movie,4.0
168,user_168,user168@example.com,hash_password_168,2020-06-14,Germany,Genre_7,content_creator,Recomendeitor_Plus,206,168,29,Recomendeitor,2021-08-01,29,Content_29,2013-11-23,152,live,4.2
409,user_409,user409@example.com,hash_password_409,2021-02-14,UK,Genre_4,moderator,Recomendeitor_Plus,207,409,81,Recomendeitor_Plus,2021-03-14,81,Content_81,2017-11-10,74,documentary,2.7
508,user_508,user508@example.com,hash_password_508,2021-11-08,USA,Genre_8,consumer,Recomendeitor,208,508,10,Recomendeitor_Plus,2022-05-24,10,Content_10,2021-09-19,44,short,1.4
537,user_537,user537@example.com,hash_password_537,2021-09-26,India,Genre_7,moderator,Recomendeitor,209,537,155,Recomendeitor,2021-10-07,155,Content_155,2017-08-06,65,live,4.1
643,user_643,user643@example.com,hash_password_643,2021-03-02,USA,Genre_4,consumer,Recomendeitor_Plus,210,643,117,Recomendeitor,2021-07-14,117,Content_117,2017-11-07,91,short,3.8
837,user_837,user837@example.com,hash_password_837,2022-05-13,Spain,Genre_1,admin,Recomendeitor_Plus,211,837,143,Recomendeitor,2021-03-06,143,Content_143,2015-10-13,116,series,1.8
102,user_102,user102@example.com,hash_password_102,2020-12-21,USA,Genre_6,moderator,Recomendeitor_Plus,212,102,60,Recomendeitor,2021-10-16,60,Content_60,2015-08-12,177,live,1.8
886,user_886,user886@example.com,hash_password_886,2022-01-22,France,Genre_6,moderator,Recomendeitor_Plus,213,886,159,Recomendeitor_Plus,2022-06-01,159,Content_159,2015-08-28,170,short,4.4
794,user_794,user794@example.com,hash_password_794,2020-06-12,UK,Genre_8,content_creator,Recomendeitor,214,794,149,Recomendeitor_Plus,2022-12-04,149,Content_149,2015-01-30,91,live,3.9
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,215,808,60,Recomendeitor_Plus,2022-05-20,60,Content_60,2015-08-12,177,live,1.8
806,user_806,user806@example.com,hash_password_806,2022-04-16,USA,Genre_7,content_creator,Recomendeitor_Plus,216,806,58,Recomendeitor_Plus,2021-05-09,58,Content_58,2011-10-12,25,movie,2.9
422,user_422,user422@example.com,hash_password_422,2022-09-16,USA,Genre_7,admin,Recomendeitor_Plus,217,422,169,Recomendeitor_Plus,2021-02-10,169,Content_169,2019-09-24,117,live,1.2
964,user_964,user964@example.com,hash_password_964,2020-08-31,Italy,Genre_1,moderator,Recomendeitor,218,964,174,Recomendeitor_Plus,2021-11-04,174,Content_174,2015-06-01,30,series,4.2
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,219,775,45,Recomendeitor,2022-05-01,45,Content_45,2014-09-25,167,short,4.8
478,user_478,user478@example.com,hash_password_478,2021-04-19,India,Genre_9,consumer,Recomendeitor_Plus,220,478,124,Recomendeitor_Plus,2021-08-26,124,Content_124,2018-08-29,102,movie,3.4
926,user_926,user926@example.com,hash_password_926,2022-02-02,India,Genre_10,consumer,Recomendeitor_Plus,221,926,26,Recomendeitor,2022-07-18,26,Content_26,2014-04-05,34,live,4.8
120,user_120,user120@example.com,hash_password_120,2021-01-18,India,Genre_2,moderator,Recomendeitor_Plus,222,120,102,Recomendeitor,2022-06-28,102,Content_102,2012-01-25,23,documentary,2.2
915,user_915,user915@example.com,hash_password_915,2021-12-30,India,Genre_1,content_creator,Recomendeitor,223,915,51,Recomendeitor_Plus,2022-08-10,51,Content_51,2011-07-21,151,short,2.1
743,user_743,user743@example.com,hash_password_743,2021-01-05,India,Genre_2,admin,Recomendeitor,224,743,164,Recomendeitor_Plus,2021-07-01,164,Content_164,2017-09-30,158,documentary,1.9
291,user_291,user291@example.com,hash_password_291,2021-01-02,France,Genre_9,content_creator,Recomendeitor,225,291,52,Recomendeitor,2021-11-30,52,Content_52,2017-12-30,43,series,2.4
488,user_488,user488@example.com,hash_password_488,2021-03-09,UK,,consumer,Recomendeitor_Plus,226,488,51,Recomendeitor,2022-05-25,51,Content_51,2011-07-21,151,short,2.1
161,user_161,user161@example.com,hash_password_161,2020-09-02,Spain,Genre_1,consumer,Recomendeitor,227,161,131,Recomendeitor_Plus,2021-03-12,131,Content_131,2017-10-09,59,short,2.5
673,user_673,user673@example.com,hash_password_673,2020-01-31,France,Genre_9,content_creator,Recomendeitor,228,673,14,Recomendeitor_Plus,2022-07-01,14,Content_14,2014-08-19,172,movie,3.6
78,user_78,user78@example.com,hash_password_78,2021-07-05,India,Genre_1,consumer,Recomendeitor,229,78,177,Recomendeitor,2021-03-15,177,Content_177,2021-12-31,46,documentary,1.5
38,user_38,user38@example.com,hash_password_38,2020-08-29,Italy,Genre_10,admin,Recomendeitor,230,38,1,Recomendeitor_Plus,2021-01-01,1,Content_1,2012-10-28,76,live,1.0
394,user_394,user394@example.com,hash_password_394,2020-06-09,Japan,Genre_1,content_creator,Recomendeitor_Plus,231,394,185,Recomendeitor_Plus,2021-06-15,185,Content_185,2012-02-24,108,live,2.0
441,user_441,user441@example.com,hash_password_441,2020-07-16,Italy,Genre_6,admin,Recomendeitor,232,441,145,Recomendeitor_Plus,2022-01-06,145,Content_145,2014-07-19,146,live,2.3
540,user_540,user540@example.com,hash_password_540,2022-12-19,USA,Genre_1,moderator,Recomendeitor,233,540,178,Recomendeitor_Plus,2021-03-02,178,Content_178,2016-06-26,51,live,4.5
462,user_462,user462@example.com,hash_password_462,2020-10-05,USA,Genre_8,admin,Recomendeitor,234,462,14,Recomendeitor_Plus,2021-04-14,14,Content_14,2014-08-19,172,movie,3.6
612,user_612,user612@example.com,hash_password_612,2022-03-15,Brazil,Genre_3,consumer,Recomendeitor_Plus,235,612,187,Recomendeitor,2022-04-07,187,Content_187,2020-01-16,155,series,3.3
294,user_294,user294@example.com,hash_password_294,2022-01-24,UK,Genre_3,admin,Recomendeitor,236,294,81,Recomendeitor_Plus,2021-06-25,81,Content_81,2017-11-10,74,documentary,2.7
400,user_400,user400@example.com,hash_password_400,2020-08-29,Brazil,Genre_2,moderator,Recomendeitor_Plus,237,400,3,Recomendeitor_Plus,2022-02-08,3,Content_3,2020-02-15,147,live,4.7
636,user_636,user636@example.com,hash_password_636,2021-01-19,Brazil,Genre_10,content_creator,Recomendeitor_Plus,238,636,98,Recomendeitor,2022-06-13,98,Content_98,2014-11-25,61,documentary,3.7
917,user_917,user917@example.com,hash_password_917,2021-11-15,UK,Genre_8,content_creator,Recomendeitor,239,917,40,Recomendeitor,2021-12-12,40,Content_40,2012-12-24,32,live,1.2
92,user_92,user92@example.com,hash_password_92,2021-12-19,USA,Genre_8,admin,Recomendeitor,240,92,89,Recomendeitor_Plus,2021-01-08,89,Content_89,2018-06-25,66,short,4.9
767,user_767,user767@example.com,hash_password_767,2021-09-08,India,Genre_8,content_creator,Recomendeitor_Plus,241,767,125,Recomendeitor_Plus,2021-01-07,125,Content_125,2022-01-01,163,movie,2.2
609,user_609,user609@example.com,hash_password_609,2020-12-05,Spain,Genre_3,content_creator,Recomendeitor_Plus,242,609,194,Recomendeitor,2022-06-25,194,Content_194,2010-04-06,139,documentary,2.2
6,user_6,user6@example.com,hash_password_6,2020-12-12,Japan,Genre_5,consumer,Recomendeitor_Plus,243,6,162,Recomendeitor_Plus,2021-09-24,162,Content_162,2019-03-31,147,documentary,4.9
681,user_681,user681@example.com,hash_password_681,2021-10-12,Canada,Genre_1,admin,Recomendeitor_Plus,244,681,95,Recomendeitor_Plus,2022-09-27,95,Content_95,2014-07-18,83,live,3.9
895,user_895,user895@example.com,hash_password_895,2020-12-19,India,Genre_5,consumer,Recomendeitor,245,895,9,Recomendeitor_Plus,2021-04-04,9,Content_9,2017-12-22,161,short,3.9
271,user_271,user271@example.com,hash_password_271,2021-01-21,Germany,Genre_3,consumer,Recomendeitor_Plus,246,271,94,Recomendeitor,2022-10-31,94,Content_94,2013-06-18,41,movie,1.0
620,user_620,user620@example.com,hash_password_620,2021-12-22,India,Genre_9,admin,Recomendeitor_Plus,247,620,84,Recomendeitor_Plus,2021-11-25,84,Content_84,2013-03-11,22,live,4.1
899,user_899,user899@example.com,hash_password_899,2020-01-22,Spain,Genre_6,content_creator,Recomendeitor,248,899,21,Recomendeitor_Plus,2022-06-24,21,Content_21,2010-09-05,39,movie,4.0
811,user_811,user811@example.com,hash_password_811,2021-02-20,UK,Genre_6,consumer,Recomendeitor_Plus,249,811,25,Recomendeitor,2021-04-13,25,Content_25,2020-04-09,45,short,4.7
